STAR Bfield Maps by Foley, Love, & Trentalange (gauss,cm,degrees)
Half Field in the NORMAL direction: October 1998
57 steps in Z
28 steps in R
37 steps in Phi
   R      Z      Phi    Br      Bz        Bphi
  34.5  110.0   80.0    -0.26  2497.53    0.01
  37.0  110.0   80.0    -0.29  2497.60   -0.03
  44.5  110.0   80.0    -0.34  2497.58    0.04
  47.0  110.0   80.0    -0.44  2497.73    0.05
  59.5  110.0   80.0    -0.60  2497.80   -0.02
  64.5  110.0   80.0    -0.72  2497.85   -0.03
  79.5  110.0   80.0    -0.89  2498.06    0.07
  84.5  110.0   80.0    -1.06  2498.24   -0.02
  99.5  110.0   80.0    -1.35  2498.36   -0.05
 104.5  110.0   80.0    -1.52  2498.69    0.00
 119.5  110.0   80.0    -1.93  2499.13   -0.02
 124.5  110.0   80.0    -2.16  2499.35   -0.08
 139.5  110.0   80.0    -2.71  2500.11   -0.09
 144.5  110.0   80.0    -3.07  2500.54   -0.06
 159.5  110.0   80.0    -3.86  2501.57   -0.01
 164.5  110.0   80.0    -4.37  2502.06   -0.12
 179.5  110.0   80.0    -5.53  2503.53   -0.16
 184.5  110.0   80.0    -6.21  2504.24   -0.16
 199.5  110.0   80.0    -7.65  2505.92   -0.18
 202.0  110.0   80.0    -8.19  2506.39   -0.21
 209.5  110.0   80.0    -8.77  2507.25   -0.27
 212.0  110.0   80.0    -9.14  2507.69   -0.20
 219.5  110.0   80.0    -9.40  2508.78   -0.34
 222.0  110.0   80.0    -9.64  2509.40   -0.34
  14.5  120.0   80.0    -0.07  2497.73    0.00
  17.0  120.0   80.0    -0.00  2497.76    0.00
  24.5  120.0   80.0    -0.08  2497.68   -0.01
  27.0  120.0   80.0     0.02  2497.85    0.04
  34.5  120.0   80.0    -0.15  2497.72    0.05
  37.0  120.0   80.0    -0.09  2497.81   -0.03
  44.5  120.0   80.0    -0.24  2497.82    0.06
  47.0  120.0   80.0    -0.18  2497.97    0.00
  59.5  120.0   80.0    -0.41  2498.01    0.07
  64.5  120.0   80.0    -0.40  2498.17   -0.01
  79.5  120.0   80.0    -0.68  2498.37    0.07
  84.5  120.0   80.0    -0.66  2498.62   -0.04
  99.5  120.0   80.0    -1.04  2498.78   -0.02
 104.5  120.0   80.0    -1.01  2499.12   -0.02
 119.5  120.0   80.0    -1.43  2499.58   -0.04
 124.5  120.0   80.0    -1.49  2499.87    0.02
 139.5  120.0   80.0    -2.06  2500.71   -0.04
 144.5  120.0   80.0    -2.16  2501.22   -0.06
 159.5  120.0   80.0    -3.00  2502.45   -0.07
 164.5  120.0   80.0    -3.25  2503.02   -0.18
 179.5  120.0   80.0    -4.40  2504.71   -0.17
 184.5  120.0   80.0    -4.86  2505.47   -0.22
 199.5  120.0   80.0    -6.38  2507.29   -0.19
 202.0  120.0   80.0    -6.75  2507.88   -0.22
 209.5  120.0   80.0    -7.61  2508.69   -0.28
 212.0  120.0   80.0    -7.95  2509.05   -0.32
 219.5  120.0   80.0    -8.95  2509.85   -0.40
 222.0  120.0   80.0    -9.41  2510.28   -0.45
  14.5  130.0   80.0    -0.06  2497.96    0.00
  17.0  130.0   80.0     0.00  2497.89    0.00
  24.5  130.0   80.0    -0.04  2497.94   -0.04
  27.0  130.0   80.0    -0.00  2497.97   -0.04
  34.5  130.0   80.0    -0.12  2497.96   -0.02
  37.0  130.0   80.0    -0.08  2498.01   -0.04
  44.5  130.0   80.0    -0.18  2498.09    0.02
  47.0  130.0   80.0    -0.18  2498.18   -0.01
  59.5  130.0   80.0    -0.37  2498.38   -0.06
  64.5  130.0   80.0    -0.34  2498.48   -0.00
  79.5  130.0   80.0    -0.62  2498.68   -0.04
  84.5  130.0   80.0    -0.62  2498.87   -0.01
  99.5  130.0   80.0    -0.90  2499.16   -0.10
 104.5  130.0   80.0    -0.89  2499.43   -0.02
 119.5  130.0   80.0    -1.08  2500.02   -0.05
 124.5  130.0   80.0    -1.17  2500.26   -0.05
 139.5  130.0   80.0    -1.44  2501.24   -0.10
 144.5  130.0   80.0    -1.60  2501.71   -0.14
 159.5  130.0   80.0    -2.04  2503.22   -0.07
 164.5  130.0   80.0    -2.29  2503.80   -0.20
 179.5  130.0   80.0    -3.15  2505.84   -0.24
 184.5  130.0   80.0    -3.65  2506.57   -0.22
 199.5  130.0   80.0    -5.01  2508.81   -0.29
 202.0  130.0   80.0    -5.45  2509.33   -0.31
 209.5  130.0   80.0    -6.45  2510.51   -0.42
 212.0  130.0   80.0    -6.93  2510.88   -0.33
 219.5  130.0   80.0    -8.45  2512.28   -0.56
 222.0  130.0   80.0    -9.39  2512.85   -0.52
  14.5  140.0   80.0     0.03  2497.97    0.00
  17.0  140.0   80.0     0.02  2497.99    0.00
  24.5  140.0   80.0     0.03  2498.00   -0.02
  27.0  140.0   80.0     0.11  2498.05   -0.06
  34.5  140.0   80.0    -0.02  2498.12   -0.05
  37.0  140.0   80.0     0.02  2498.14   -0.10
  44.5  140.0   80.0    -0.01  2498.27   -0.02
  47.0  140.0   80.0    -0.02  2498.35   -0.01
  59.5  140.0   80.0    -0.19  2498.60    0.02
  64.5  140.0   80.0    -0.23  2498.69   -0.03
  79.5  140.0   80.0    -0.37  2499.01    0.01
  84.5  140.0   80.0    -0.38  2499.16   -0.11
  99.5  140.0   80.0    -0.57  2499.41   -0.14
 104.5  140.0   80.0    -0.52  2499.64   -0.07
 119.5  140.0   80.0    -0.61  2500.21   -0.14
 124.5  140.0   80.0    -0.68  2500.47   -0.10
 139.5  140.0   80.0    -0.71  2501.52   -0.19
 144.5  140.0   80.0    -0.78  2501.99   -0.13
 159.5  140.0   80.0    -0.94  2503.64   -0.19
 164.5  140.0   80.0    -1.09  2504.28   -0.23
 179.5  140.0   80.0    -1.66  2506.60   -0.25
 184.5  140.0   80.0    -2.14  2507.48   -0.30
 199.5  140.0   80.0    -3.22  2510.11   -0.38
 202.0  140.0   80.0    -3.71  2510.75   -0.38
 209.5  140.0   80.0    -4.58  2512.34   -0.49
 212.0  140.0   80.0    -5.12  2512.96   -0.54
 219.5  140.0   80.0    -6.55  2515.10   -0.62
 222.0  140.0   80.0    -7.49  2516.14   -0.57
  14.5  150.0   80.0     0.11  2497.93    0.00
  17.0  150.0   80.0     0.17  2497.97    0.00
  24.5  150.0   80.0     0.19  2497.96   -0.05
  27.0  150.0   80.0     0.21  2498.18   -0.01
  34.5  150.0   80.0     0.18  2498.10   -0.00
  37.0  150.0   80.0     0.21  2498.28   -0.05
  44.5  150.0   80.0     0.14  2498.34    0.08
  47.0  150.0   80.0     0.19  2498.49   -0.02
  59.5  150.0   80.0     0.03  2498.78    0.04
  64.5  150.0   80.0     0.00  2498.92    0.00
  79.5  150.0   80.0    -0.15  2499.15    0.07
  84.5  150.0   80.0    -0.17  2499.33   -0.01
  99.5  150.0   80.0    -0.31  2499.52   -0.04
 104.5  150.0   80.0    -0.25  2499.83   -0.03
 119.5  150.0   80.0    -0.17  2500.28   -0.02
 124.5  150.0   80.0    -0.10  2500.54   -0.10
 139.5  150.0   80.0     0.10  2501.51   -0.11
 144.5  150.0   80.0     0.14  2502.11   -0.15
 159.5  150.0   80.0     0.28  2503.73   -0.12
 164.5  150.0   80.0     0.28  2504.55   -0.23
 179.5  150.0   80.0     0.04  2507.08   -0.25
 184.5  150.0   80.0    -0.31  2508.15   -0.32
 199.5  150.0   80.0    -1.12  2511.16   -0.35
 202.0  150.0   80.0    -1.48  2511.93   -0.38
 209.5  150.0   80.0    -2.16  2513.76   -0.49
 212.0  150.0   80.0    -2.48  2514.48   -0.47
 219.5  150.0   80.0    -3.23  2517.09   -0.58
 222.0  150.0   80.0    -3.78  2518.45   -0.62
  14.5  160.0   80.0     0.26  2497.79   -0.00
  17.0  160.0   80.0     0.36  2497.79   -0.00
  24.5  160.0   80.0     0.45  2497.86   -0.03
  27.0  160.0   80.0     0.48  2498.13   -0.05
  34.5  160.0   80.0     0.49  2498.11   -0.02
  37.0  160.0   80.0     0.58  2498.24   -0.05
  44.5  160.0   80.0     0.46  2498.42   -0.00
  47.0  160.0   80.0     0.46  2498.60   -0.02
  59.5  160.0   80.0     0.25  2498.95   -0.01
  64.5  160.0   80.0     0.29  2499.08    0.00
  79.5  160.0   80.0     0.01  2499.37    0.01
  84.5  160.0   80.0     0.02  2499.55   -0.11
  99.5  160.0   80.0    -0.04  2499.60   -0.08
 104.5  160.0   80.0     0.06  2499.86   -0.06
 119.5  160.0   80.0     0.25  2500.14   -0.12
 124.5  160.0   80.0     0.42  2500.38   -0.11
 139.5  160.0   80.0     0.94  2501.26   -0.14
 144.5  160.0   80.0     1.17  2501.85   -0.21
 159.5  160.0   80.0     1.66  2503.56   -0.12
 164.5  160.0   80.0     1.85  2504.44   -0.29
 179.5  160.0   80.0     2.02  2507.26   -0.34
 184.5  160.0   80.0     1.74  2508.44   -0.31
 199.5  160.0   80.0     1.37  2511.84   -0.39
 202.0  160.0   80.0     1.08  2512.73   -0.45
 209.5  160.0   80.0     0.65  2514.65   -0.55
 212.0  160.0   80.0     0.38  2515.47   -0.55
 219.5  160.0   80.0     0.09  2517.79   -0.65
 222.0  160.0   80.0    -0.19  2519.02   -0.66
  14.5  170.0   80.0     0.47  2497.42   -0.00
  17.0  170.0   80.0     0.56  2497.42   -0.00
  24.5  170.0   80.0     0.74  2497.65   -0.01
  27.0  170.0   80.0     0.75  2497.75   -0.05
  34.5  170.0   80.0     0.82  2498.02    0.04
  37.0  170.0   80.0     0.81  2498.15   -0.11
  44.5  170.0   80.0     0.81  2498.50    0.04
  47.0  170.0   80.0     0.79  2498.64   -0.07
  59.5  170.0   80.0     0.59  2499.18   -0.01
  64.5  170.0   80.0     0.41  2499.32    0.02
  79.5  170.0   80.0     0.12  2499.66    0.04
  84.5  170.0   80.0     0.00  2499.75   -0.07
  99.5  170.0   80.0    -0.00  2499.71   -0.04
 104.5  170.0   80.0     0.05  2499.82   -0.01
 119.5  170.0   80.0     0.50  2499.90   -0.04
 124.5  170.0   80.0     0.68  2500.00   -0.15
 139.5  170.0   80.0     1.65  2500.75   -0.13
 144.5  170.0   80.0     1.91  2501.17   -0.21
 159.5  170.0   80.0     3.11  2502.99   -0.13
 164.5  170.0   80.0     3.37  2503.90   -0.39
 179.5  170.0   80.0     4.12  2507.06   -0.26
 184.5  170.0   80.0     4.05  2508.35   -0.45
 199.5  170.0   80.0     4.10  2512.31   -0.39
 202.0  170.0   80.0     3.63  2513.17   -0.55
 209.5  170.0   80.0     3.36  2515.31   -0.49
 212.0  170.0   80.0     3.05  2516.09   -0.55
 219.5  170.0   80.0     2.48  2518.28   -0.64
 222.0  170.0   80.0     2.01  2519.25   -0.71
  14.5  180.0   80.0     0.76  2496.78    0.00
  17.0  180.0   80.0     0.85  2496.82    0.00
  24.5  180.0   80.0     1.18  2497.07    0.02
  27.0  180.0   80.0     1.24  2497.38   -0.03
  34.5  180.0   80.0     1.38  2497.68   -0.01
  37.0  180.0   80.0     1.40  2497.93   -0.06
  44.5  180.0   80.0     1.38  2498.40    0.05
  47.0  180.0   80.0     1.36  2498.69    0.02
  59.5  180.0   80.0     0.95  2499.39    0.01
  64.5  180.0   80.0     0.84  2499.66    0.01
  79.5  180.0   80.0     0.25  2500.02    0.03
  84.5  180.0   80.0     0.09  2500.14   -0.01
  99.5  180.0   80.0    -0.10  2499.74   -0.08
 104.5  180.0   80.0    -0.07  2499.77   -0.06
 119.5  180.0   80.0     0.53  2499.33   -0.04
 124.5  180.0   80.0     0.89  2499.39   -0.07
 139.5  180.0   80.0     2.31  2499.72   -0.14
 144.5  180.0   80.0     2.83  2500.22   -0.18
 159.5  180.0   80.0     4.63  2501.85   -0.18
 164.5  180.0   80.0     5.16  2502.89   -0.26
 179.5  180.0   80.0     6.61  2506.29   -0.35
 184.5  180.0   80.0     6.70  2507.80   -0.34
 199.5  180.0   80.0     7.14  2512.35   -0.37
 202.0  180.0   80.0     6.85  2513.41   -0.48
 209.5  180.0   80.0     6.48  2516.05   -0.55
 212.0  180.0   80.0     6.07  2516.95   -0.58
 219.5  180.0   80.0     4.77  2519.68   -0.64
 222.0  180.0   80.0     3.90  2520.86   -0.69
  14.5  190.0   80.0     1.19  2495.51    0.00
  17.0  190.0   80.0     1.43  2495.60    0.00
  24.5  190.0   80.0     1.78  2496.27   -0.05
  27.0  190.0   80.0     2.03  2496.48   -0.04
  34.5  190.0   80.0     2.11  2497.23    0.01
  37.0  190.0   80.0     2.33  2497.47   -0.04
  44.5  190.0   80.0     2.17  2498.33    0.10
  47.0  190.0   80.0     2.20  2498.60    0.02
  59.5  190.0   80.0     1.49  2499.79   -0.01
  64.5  190.0   80.0     1.29  2500.10   -0.01
  79.5  190.0   80.0     0.24  2500.67    0.09
  84.5  190.0   80.0     0.01  2500.63   -0.05
  99.5  190.0   80.0    -0.63  2500.00   -0.01
 104.5  190.0   80.0    -0.41  2499.71   -0.00
 119.5  190.0   80.0     0.15  2498.75   -0.03
 124.5  190.0   80.0     0.79  2498.48   -0.09
 139.5  190.0   80.0     2.69  2498.32   -0.15
 144.5  190.0   80.0     3.59  2498.53   -0.23
 159.5  190.0   80.0     6.08  2500.19   -0.14
 164.5  190.0   80.0     7.03  2501.12   -0.28
 179.5  190.0   80.0     9.30  2504.93   -0.36
 184.5  190.0   80.0     9.80  2506.61   -0.40
 199.5  190.0   80.0    10.95  2512.11   -0.48
 202.0  190.0   80.0    10.83  2513.31   -0.47
 209.5  190.0   80.0    10.44  2516.81   -0.53
 212.0  190.0   80.0    10.14  2517.99   -0.54
 219.5  190.0   80.0     8.56  2522.02   -0.69
 222.0  190.0   80.0     7.61  2523.74   -0.71
  14.5  200.0   80.0     1.95  2493.48   -0.00
  17.0  200.0   80.0     2.29  2493.78    0.00
  24.5  200.0   80.0     3.02  2494.64   -0.01
  27.0  200.0   80.0     3.20  2495.11   -0.03
  34.5  200.0   80.0     3.61  2496.20    0.01
  37.0  200.0   80.0     3.65  2496.69    0.00
  44.5  200.0   80.0     3.62  2497.99    0.05
  47.0  200.0   80.0     3.49  2498.53    0.00
  59.5  200.0   80.0     2.48  2500.33    0.04
  64.5  200.0   80.0     1.98  2500.94    0.03
  79.5  200.0   80.0     0.28  2501.73    0.09
  84.5  200.0   80.0    -0.27  2501.70    0.00
  99.5  200.0   80.0    -1.35  2500.38   -0.02
 104.5  200.0   80.0    -1.42  2499.93    0.01
 119.5  200.0   80.0    -0.62  2497.86   -0.02
 124.5  200.0   80.0     0.04  2497.30   -0.07
 139.5  200.0   80.0     2.77  2496.29   -0.10
 144.5  200.0   80.0     3.89  2496.39   -0.14
 159.5  200.0   80.0     7.68  2497.59   -0.14
 164.5  200.0   80.0     8.84  2498.60   -0.23
 179.5  200.0   80.0    12.43  2502.65   -0.33
 184.5  200.0   80.0    13.22  2504.61   -0.40
 199.5  200.0   80.0    15.66  2510.93   -0.39
 202.0  200.0   80.0    15.57  2512.44   -0.47
 209.5  200.0   80.0    15.99  2516.66   -0.52
 212.0  200.0   80.0    15.76  2518.39   -0.51
 219.5  200.0   80.0    15.07  2523.82   -0.64
 222.0  200.0   80.0    14.22  2526.33   -0.60
  14.5  210.0   80.0     3.10  2490.20   -0.00
  17.0  210.0   80.0     3.64  2490.65    0.00
  24.5  210.0   80.0     4.76  2492.05   -0.02
  27.0  210.0   80.0     5.18  2492.74   -0.03
  34.5  210.0   80.0     5.72  2494.52    0.07
  37.0  210.0   80.0     5.89  2495.33   -0.07
  44.5  210.0   80.0     5.80  2497.36    0.09
  47.0  210.0   80.0     5.73  2498.18   -0.00
  59.5  210.0   80.0     3.99  2501.24    0.06
  64.5  210.0   80.0     3.24  2502.13    0.06
  79.5  210.0   80.0     0.19  2503.49    0.10
  84.5  210.0   80.0    -0.68  2503.41    0.01
  99.5  210.0   80.0    -2.80  2501.39    0.03
 104.5  210.0   80.0    -2.99  2500.54    0.05
 119.5  210.0   80.0    -2.33  2496.85    0.03
 124.5  210.0   80.0    -1.41  2495.82   -0.00
 139.5  210.0   80.0     2.23  2493.50   -0.07
 144.5  210.0   80.0     3.91  2493.33   -0.15
 159.5  210.0   80.0     9.05  2494.03   -0.15
 164.5  210.0   80.0    10.87  2495.03   -0.26
 179.5  210.0   80.0    15.85  2499.37   -0.28
 184.5  210.0   80.0    17.23  2501.47   -0.33
 199.5  210.0   80.0    21.15  2508.54   -0.45
 202.0  210.0   80.0    21.40  2510.35   -0.49
 209.5  210.0   80.0    22.63  2515.26   -0.56
 212.0  210.0   80.0    22.93  2517.28   -0.56
 219.5  210.0   80.0    23.52  2523.56   -0.70
 222.0  210.0   80.0    23.32  2526.51   -0.66
  14.5  220.0   80.0     4.93  2485.01    0.00
  17.0  220.0   80.0     5.74  2485.57   -0.00
  24.5  220.0   80.0     7.64  2487.85   -0.02
  27.0  220.0   80.0     8.14  2488.85   -0.01
  34.5  220.0   80.0     9.23  2491.81   -0.03
  37.0  220.0   80.0     9.42  2492.96    0.01
  44.5  220.0   80.0     9.49  2496.35    0.08
  47.0  220.0   80.0     9.22  2497.47    0.01
  59.5  220.0   80.0     6.62  2502.55    0.03
  64.5  220.0   80.0     5.27  2504.07    0.05
  79.5  220.0   80.0     0.36  2506.56    0.14
  84.5  220.0   80.0    -1.23  2506.41    0.04
  99.5  220.0   80.0    -5.08  2503.38    0.04
 104.5  220.0   80.0    -5.70  2501.72    0.08
 119.5  220.0   80.0    -5.06  2495.90    0.02
 124.5  220.0   80.0    -4.04  2494.02    0.02
 139.5  220.0   80.0     1.00  2489.86   -0.09
 144.5  220.0   80.0     3.27  2489.18   -0.11
 159.5  220.0   80.0    10.35  2489.28   -0.15
 164.5  220.0   80.0    12.83  2490.25   -0.26
 179.5  220.0   80.0    19.60  2494.81   -0.35
 184.5  220.0   80.0    21.54  2497.01   -0.40
 199.5  220.0   80.0    27.34  2504.77   -0.50
 202.0  220.0   80.0    27.89  2506.62   -0.54
 209.5  220.0   80.0    30.21  2512.11   -0.55
 212.0  220.0   80.0    30.74  2514.23   -0.60
 219.5  220.0   80.0    32.71  2520.70   -0.67
 222.0  220.0   80.0    33.02  2523.72   -0.66
  14.5  230.0   80.0     7.75  2476.70   -0.00
  17.0  230.0   80.0     9.07  2477.67   -0.00
  24.5  230.0   80.0    12.03  2481.15   -0.01
  27.0  230.0   80.0    13.01  2482.63    0.02
  34.5  230.0   80.0    14.75  2487.30    0.10
  37.0  230.0   80.0    15.16  2489.03   -0.01
  44.5  230.0   80.0    15.17  2494.45    0.11
  47.0  230.0   80.0    15.02  2496.30    0.10
  59.5  230.0   80.0    10.95  2504.52    0.14
  64.5  230.0   80.0     8.90  2507.07    0.18
  79.5  230.0   80.0     0.83  2511.50    0.26
  84.5  230.0   80.0    -1.79  2511.40    0.19
  99.5  230.0   80.0    -8.68  2506.91    0.18
 104.5  230.0   80.0    -9.87  2504.27    0.23
 119.5  230.0   80.0    -9.80  2494.85    0.18
 124.5  230.0   80.0    -8.22  2491.73    0.13
 139.5  230.0   80.0    -1.32  2484.77    0.04
 144.5  230.0   80.0     1.89  2483.60   -0.02
 159.5  230.0   80.0    11.46  2483.00   -0.03
 164.5  230.0   80.0    14.78  2483.91   -0.19
 179.5  230.0   80.0    23.67  2488.70   -0.29
 184.5  230.0   80.0    26.42  2491.12   -0.33
 199.5  230.0   80.0    33.95  2499.34   -0.34
 202.0  230.0   80.0    34.99  2501.32   -0.46
 209.5  230.0   80.0    38.28  2507.02   -0.50
 212.0  230.0   80.0    39.17  2509.32   -0.51
 219.5  230.0   80.0    41.89  2516.19   -0.65
 222.0  230.0   80.0    42.46  2519.20   -0.58
  14.5  240.0   80.0    12.05  2463.64   -0.00
  17.0  240.0   80.0    13.92  2465.15    0.00
  24.5  240.0   80.0    18.71  2470.27    0.06
  27.0  240.0   80.0    20.15  2472.65   -0.05
  34.5  240.0   80.0    23.18  2479.74    0.08
  37.0  240.0   80.0    23.82  2482.57   -0.05
  44.5  240.0   80.0    24.37  2490.83    0.13
  47.0  240.0   80.0    24.01  2493.83    0.07
  59.5  240.0   80.0    18.13  2507.16    0.19
  64.5  240.0   80.0    14.76  2511.68    0.17
  79.5  240.0   80.0     1.93  2519.59    0.31
  84.5  240.0   80.0    -2.62  2519.85    0.23
  99.5  240.0   80.0   -14.26  2513.17    0.32
 104.5  240.0   80.0   -16.73  2508.95    0.29
 119.5  240.0   80.0   -17.35  2493.69    0.30
 124.5  240.0   80.0   -15.32  2488.75    0.15
 139.5  240.0   80.0    -5.20  2477.74    0.13
 144.5  240.0   80.0    -0.69  2475.99   -0.02
 159.5  240.0   80.0    12.43  2474.71    0.00
 164.5  240.0   80.0    16.67  2475.98   -0.23
 179.5  240.0   80.0    27.93  2481.07   -0.25
 184.5  240.0   80.0    31.27  2483.77   -0.30
 199.5  240.0   80.0    40.88  2492.00   -0.34
 202.0  240.0   80.0    42.25  2494.24   -0.47
 209.5  240.0   80.0    46.84  2500.16   -0.49
 212.0  240.0   80.0    48.19  2502.72   -0.57
 219.5  240.0   80.0    51.92  2510.15   -0.62
 222.0  240.0   80.0    52.58  2513.81   -0.63
  14.5  250.0   80.0    18.34  2443.70   -0.00
  17.0  250.0   80.0    21.18  2445.74    0.00
  24.5  250.0   80.0    28.72  2453.39   -0.05
  27.0  250.0   80.0    30.94  2456.77    0.08
  34.5  250.0   80.0    36.12  2467.50    0.03
  37.0  250.0   80.0    37.16  2471.71    0.08
  44.5  250.0   80.0    38.71  2484.60    0.14
  47.0  250.0   80.0    38.38  2489.06    0.19
  59.5  250.0   80.0    30.00  2510.81    0.21
  64.5  250.0   80.0    24.88  2518.26    0.30
  79.5  250.0   80.0     4.52  2532.81    0.40
  84.5  250.0   80.0    -3.22  2533.65    0.55
  99.5  250.0   80.0   -23.09  2524.07    0.49
 104.5  250.0   80.0   -27.58  2517.20    0.66
 119.5  250.0   80.0   -29.39  2492.52    0.51
 124.5  250.0   80.0   -26.54  2484.40    0.53
 139.5  250.0   80.0   -10.93  2467.55    0.21
 144.5  250.0   80.0    -4.54  2465.05    0.28
 159.5  250.0   80.0    13.80  2464.27    0.03
 164.5  250.0   80.0    18.99  2465.92   -0.02
 179.5  250.0   80.0    32.54  2472.30   -0.25
 184.5  250.0   80.0    36.33  2474.93   -0.27
 199.5  250.0   80.0    47.97  2482.79   -0.41
 202.0  250.0   80.0    49.68  2484.77   -0.31
 209.5  250.0   80.0    56.06  2490.74   -0.52
 212.0  250.0   80.0    57.91  2493.44   -0.44
 219.5  250.0   80.0    64.02  2501.91   -0.61
 222.0  250.0   80.0    65.25  2506.14   -0.47
  14.5  260.0   80.0    27.31  2413.24   -0.00
  17.0  260.0   80.0    31.68  2416.29    0.00
  24.5  260.0   80.0    43.30  2427.13    0.04
  27.0  260.0   80.0    46.94  2432.02    0.01
  34.5  260.0   80.0    55.42  2447.49    0.13
  37.0  260.0   80.0    57.44  2453.90    0.07
  44.5  260.0   80.0    60.92  2473.04    0.25
  47.0  260.0   80.0    60.93  2480.16    0.19
  59.5  260.0   80.0    49.73  2514.84    0.38
  64.5  260.0   80.0    42.24  2527.55    0.44
  79.5  260.0   80.0    10.13  2554.00    0.80
  84.5  260.0   80.0    -2.55  2556.55    0.73
  99.5  260.0   80.0   -36.92  2543.00    0.87
 104.5  260.0   80.0   -44.86  2531.87    0.97
 119.5  260.0   80.0   -48.97  2490.67    0.91
 124.5  260.0   80.0   -44.11  2477.49    0.78
 139.5  260.0   80.0   -19.22  2451.67    0.58
 144.5  260.0   80.0    -9.11  2448.82    0.44
 159.5  260.0   80.0    16.40  2450.99    0.22
 164.5  260.0   80.0    22.85  2454.21    0.01
 179.5  260.0   80.0    37.43  2462.68   -0.08
 184.5  260.0   80.0    41.52  2465.36   -0.24
 199.5  260.0   80.0    53.93  2471.31   -0.27
 202.0  260.0   80.0    56.47  2473.05   -0.36
 209.5  260.0   80.0    64.89  2477.67   -0.42
 212.0  260.0   80.0    67.89  2480.17   -0.44
 219.5  260.0   80.0    77.81  2488.16   -0.48
 222.0  260.0   80.0    80.91  2492.96   -0.49
  14.5  270.0   80.0    39.57  2368.17    0.00
  17.0  270.0   80.0    46.13  2372.38    0.00
  24.5  270.0   80.0    63.67  2386.94    0.04
  27.0  270.0   80.0    69.33  2393.72    0.09
  34.5  270.0   80.0    83.34  2415.38    0.12
  37.0  270.0   80.0    87.02  2424.50    0.15
  44.5  270.0   80.0    94.46  2452.47    0.25
  47.0  270.0   80.0    95.23  2463.16    0.34
  59.5  270.0   80.0    82.37  2517.89    0.57
  64.5  270.0   80.0    71.89  2539.36    0.67
  79.5  270.0   80.0    21.96  2588.19    1.08
  84.5  270.0   80.0     0.80  2594.66    1.17
  99.5  270.0   80.0   -59.14  2576.59    1.54
 104.5  270.0   80.0   -73.50  2557.99    1.64
 119.5  270.0   80.0   -81.54  2487.17    1.54
 124.5  270.0   80.0   -73.06  2464.69    1.47
 139.5  270.0   80.0   -29.89  2425.05    0.97
 144.5  270.0   80.0   -13.67  2423.13    0.81
 159.5  270.0   80.0    22.81  2435.20    0.36
 164.5  270.0   80.0    30.02  2441.58    0.16
 179.5  270.0   80.0    42.91  2454.08   -0.09
 184.5  270.0   80.0    46.02  2456.19   -0.18
 199.5  270.0   80.0    57.34  2458.01   -0.23
 202.0  270.0   80.0    60.32  2458.64   -0.27
 209.5  270.0   80.0    71.13  2460.03   -0.38
 212.0  270.0   80.0    75.38  2461.41   -0.36
 219.5  270.0   80.0    90.58  2466.10   -0.44
 222.0  270.0   80.0    96.15  2470.13   -0.41
  14.5  280.0   80.0    55.63  2303.77    0.00
  17.0  280.0   80.0    64.92  2309.13   -0.00
  24.5  280.0   80.0    90.78  2327.78    0.06
  27.0  280.0   80.0    99.48  2336.48    0.02
  34.5  280.0   80.0   121.82  2365.19    0.23
  37.0  280.0   80.0   128.29  2377.50    0.13
  44.5  280.0   80.0   143.05  2416.41    0.40
  47.0  280.0   80.0   146.05  2431.68    0.31
  59.5  280.0   80.0   135.49  2515.69    0.78
  64.5  280.0   80.0   122.31  2551.43    0.93
  79.5  280.0   80.0    46.84  2642.32    1.83
  84.5  280.0   80.0    11.56  2658.13    1.86
  99.5  280.0   80.0   -94.57  2637.31    2.68
 104.5  280.0   80.0  -121.61  2605.66    2.75
 119.5  280.0   80.0  -137.25  2479.66    2.76
 124.5  280.0   80.0  -121.25  2439.48    2.47
 139.5  280.0   80.0   -41.77  2377.19    1.69
 144.5  280.0   80.0   -14.26  2380.15    1.29
 159.5  280.0   80.0    38.39  2419.14    0.62
 164.5  280.0   80.0    44.84  2432.12    0.30
 179.5  280.0   80.0    48.35  2449.58    0.03
 184.5  280.0   80.0    48.94  2450.06   -0.07
 199.5  280.0   80.0    55.55  2444.09   -0.12
 202.0  280.0   80.0    58.81  2442.94   -0.22
 209.5  280.0   80.0    70.86  2438.44   -0.25
 212.0  280.0   80.0    76.26  2437.52   -0.19
 219.5  280.0   80.0    96.34  2434.47   -0.28
 222.0  280.0   80.0   104.77  2435.90   -0.31
  14.5 -280.0   90.0   -57.24  2299.71    0.00
  17.0 -280.0   90.0   -67.04  2304.84    0.00
  24.5 -280.0   90.0   -92.78  2323.40   -0.06
  27.0 -280.0   90.0  -101.89  2332.15   -0.24
  34.5 -280.0   90.0  -124.24  2361.04   -0.15
  37.0 -280.0   90.0  -130.99  2373.51   -0.21
  44.5 -280.0   90.0  -145.97  2412.59   -0.13
  47.0 -280.0   90.0  -149.38  2427.65   -0.23
  59.5 -280.0   90.0  -138.73  2512.81   -0.42
  64.5 -280.0   90.0  -126.16  2549.93   -0.60
  79.5 -280.0   90.0   -49.65  2642.15   -0.98
  84.5 -280.0   90.0   -13.94  2658.99   -0.95
  99.5 -280.0   90.0    94.99  2638.72   -1.69
 104.5 -280.0   90.0   122.92  2607.19   -1.68
