STAR Bfield Maps by Foley, Love, & Trentalange 
Full Field in the REVERSED direction: October 1998
57 steps in Z
28 steps in R
   R      Z      Br       Bz 
 199.5  -50.0   -21.97 -4970.69
 202.0  -50.0   -23.01 -4970.83
 209.5  -50.0   -26.69 -4969.61
 212.0  -50.0   -27.72 -4969.76
 219.5  -50.0   -31.57 -4968.70
 222.0  -50.0   -32.13 -4969.35
  14.5  -40.0    -0.17 -4980.01
  17.0  -40.0    -0.26 -4980.00
  24.5  -40.0    -0.30 -4979.89
  27.0  -40.0    -0.41 -4979.81
  34.5  -40.0    -0.46 -4979.73
  37.0  -40.0    -0.57 -4979.67
  44.5  -40.0    -0.64 -4979.57
  47.0  -40.0    -0.75 -4979.49
  59.5  -40.0    -0.97 -4979.24
  64.5  -40.0    -1.18 -4979.14
  79.5  -40.0    -1.55 -4978.64
  84.5  -40.0    -1.79 -4978.49
  99.5  -40.0    -2.40 -4977.84
 104.5  -40.0    -2.77 -4977.60
 119.5  -40.0    -3.64 -4976.69
 124.5  -40.0    -4.12 -4976.38
 139.5  -40.0    -5.57 -4975.06
 144.5  -40.0    -6.26 -4974.63
 159.5  -40.0    -8.56 -4972.78
 164.5  -40.0    -9.59 -4972.20
 179.5  -40.0   -13.30 -4969.57
 184.5  -40.0   -14.82 -4968.83
 199.5  -40.0   -20.30 -4965.15
 202.0  -40.0   -21.44 -4964.88
 209.5  -40.0   -25.18 -4963.21
 212.0  -40.0   -26.41 -4963.13
 219.5  -40.0   -30.73 -4962.45
 222.0  -40.0   -31.62 -4963.39
  14.5  -30.0    -0.14 -4979.83
  17.0  -30.0    -0.21 -4979.82
  24.5  -30.0    -0.26 -4979.70
  27.0  -30.0    -0.33 -4979.64
  34.5  -30.0    -0.37 -4979.52
  37.0  -30.0    -0.46 -4979.47
  44.5  -30.0    -0.53 -4979.31
  47.0  -30.0    -0.60 -4979.27
  59.5  -30.0    -0.77 -4978.92
  64.5  -30.0    -0.94 -4978.85
  79.5  -30.0    -1.24 -4978.19
  84.5  -30.0    -1.43 -4978.09
  99.5  -30.0    -1.94 -4977.19
 104.5  -30.0    -2.21 -4977.00
 119.5  -30.0    -2.95 -4975.74
 124.5  -30.0    -3.32 -4975.43
 139.5  -30.0    -4.51 -4973.61
 144.5  -30.0    -5.07 -4973.16
 159.5  -30.0    -7.00 -4970.54
 164.5  -30.0    -7.85 -4969.91
 179.5  -30.0   -11.08 -4966.05
 184.5  -30.0   -12.42 -4965.10
 199.5  -30.0   -17.57 -4959.59
 202.0  -30.0   -18.69 -4959.11
 209.5  -30.0   -22.81 -4956.18
 212.0  -30.0   -24.29 -4955.80
 219.5  -30.0   -30.23 -4953.80
 222.0  -30.0   -32.13 -4954.58
  14.5  -20.0    -0.08 -4979.72
  17.0  -20.0    -0.16 -4979.73
  24.5  -20.0    -0.15 -4979.59
  27.0  -20.0    -0.25 -4979.52
  34.5  -20.0    -0.23 -4979.40
  37.0  -20.0    -0.34 -4979.33
  44.5  -20.0    -0.35 -4979.18
  47.0  -20.0    -0.43 -4979.10
  59.5  -20.0    -0.53 -4978.75
  64.5  -20.0    -0.68 -4978.62
  79.5  -20.0    -0.85 -4977.94
  84.5  -20.0    -1.02 -4977.72
  99.5  -20.0    -1.33 -4976.80
 104.5  -20.0    -1.58 -4976.46
 119.5  -20.0    -2.04 -4975.13
 124.5  -20.0    -2.36 -4974.63
 139.5  -20.0    -3.16 -4972.65
 144.5  -20.0    -3.59 -4971.92
 159.5  -20.0    -4.94 -4969.00
 164.5  -20.0    -5.61 -4967.91
 179.5  -20.0    -7.99 -4963.37
 184.5  -20.0    -9.09 -4961.76
 199.5  -20.0   -13.22 -4954.64
 202.0  -20.0   -14.29 -4953.51
 209.5  -20.0   -18.06 -4948.97
 212.0  -20.0   -19.67 -4947.68
 219.5  -20.0   -26.18 -4942.70
 222.0  -20.0   -28.85 -4941.87
  14.5  -10.0    -0.05 -4979.74
  17.0  -10.0    -0.08 -4979.74
  24.5  -10.0    -0.08 -4979.61
  27.0  -10.0    -0.12 -4979.52
  34.5  -10.0    -0.13 -4979.41
  37.0  -10.0    -0.16 -4979.35
  44.5  -10.0    -0.20 -4979.17
  47.0  -10.0    -0.22 -4979.11
  59.5  -10.0    -0.27 -4978.70
  64.5  -10.0    -0.33 -4978.59
  79.5  -10.0    -0.45 -4977.82
  84.5  -10.0    -0.50 -4977.65
  99.5  -10.0    -0.70 -4976.57
 104.5  -10.0    -0.79 -4976.28
 119.5  -10.0    -1.06 -4974.73
 124.5  -10.0    -1.20 -4974.28
 139.5  -10.0    -1.65 -4972.01
 144.5  -10.0    -1.83 -4971.30
 159.5  -10.0    -2.57 -4967.91
 164.5  -10.0    -2.89 -4966.84
 179.5  -10.0    -4.22 -4961.48
 184.5  -10.0    -4.80 -4959.72
 199.5  -10.0    -7.19 -4950.96
 202.0  -10.0    -7.81 -4949.49
 209.5  -10.0   -10.20 -4943.12
 212.0  -10.0   -11.24 -4941.04
 219.5  -10.0   -15.69 -4932.42
 222.0  -10.0   -17.66 -4929.82
  14.5    0.0     0.00 -4979.73
  17.0    0.0     0.00 -4979.72
  24.5    0.0     0.00 -4979.59
  27.0    0.0     0.00 -4979.51
  34.5    0.0     0.00 -4979.39
  37.0    0.0     0.00 -4979.33
  44.5    0.0     0.00 -4979.16
  47.0    0.0     0.00 -4979.06
  59.5    0.0     0.00 -4978.68
  64.5    0.0     0.00 -4978.52
  79.5    0.0     0.01 -4977.80
  84.5    0.0     0.01 -4977.51
  99.5    0.0     0.01 -4976.51
 104.5    0.0     0.01 -4976.13
 119.5    0.0     0.02 -4974.64
 124.5    0.0     0.02 -4974.05
 139.5    0.0     0.02 -4971.82
 144.5    0.0     0.02 -4970.97
 159.5    0.0     0.03 -4967.62
 164.5    0.0     0.03 -4966.29
 179.5    0.0     0.04 -4960.84
 184.5    0.0     0.04 -4958.74
 199.5    0.0     0.06 -4949.55
 202.0    0.0     0.06 -4947.72
 209.5    0.0     0.08 -4940.75
 212.0    0.0     0.08 -4938.09
 219.5    0.0     0.10 -4928.13
 222.0    0.0     0.11 -4924.32
  14.5   10.0     0.07 -4979.88
  17.0   10.0     0.05 -4979.87
  24.5   10.0     0.11 -4979.76
  27.0   10.0     0.10 -4979.66
  34.5   10.0     0.16 -4979.55
  37.0   10.0     0.14 -4979.49
  44.5   10.0     0.20 -4979.32
  47.0   10.0     0.20 -4979.25
  59.5   10.0     0.30 -4978.83
  64.5   10.0     0.31 -4978.74
  79.5   10.0     0.47 -4977.97
  84.5   10.0     0.51 -4977.78
  99.5   10.0     0.72 -4976.69
 104.5   10.0     0.79 -4976.41
 119.5   10.0     1.11 -4974.85
 124.5   10.0     1.21 -4974.39
 139.5   10.0     1.69 -4972.08
 144.5   10.0     1.89 -4971.37
 159.5   10.0     2.65 -4967.96
 164.5   10.0     2.97 -4966.85
 179.5   10.0     4.30 -4961.40
 184.5   10.0     4.93 -4959.60
 199.5   10.0     7.36 -4950.83
 202.0   10.0     8.02 -4949.26
 209.5   10.0    10.44 -4942.88
 212.0   10.0    11.57 -4940.57
 219.5   10.0    16.05 -4932.14
 222.0   10.0    18.22 -4929.07
  14.5   20.0     0.15 -4980.13
  17.0   20.0     0.08 -4980.11
  24.5   20.0     0.24 -4980.01
  27.0   20.0     0.17 -4979.91
  34.5   20.0     0.35 -4979.83
  37.0   20.0     0.26 -4979.76
  44.5   20.0     0.43 -4979.61
  47.0   20.0     0.36 -4979.51
  59.5   20.0     0.63 -4979.17
  64.5   20.0     0.59 -4979.02
  79.5   20.0     0.97 -4978.36
  84.5   20.0     0.97 -4978.12
  99.5   20.0     1.46 -4977.18
 104.5   20.0     1.51 -4976.83
 119.5   20.0     2.18 -4975.47
 124.5   20.0     2.32 -4974.95
 139.5   20.0     3.32 -4972.94
 144.5   20.0     3.61 -4972.16
 159.5   20.0     5.14 -4969.24
 164.5   20.0     5.66 -4968.05
 179.5   20.0     8.22 -4963.40
 184.5   20.0     9.25 -4961.66
 199.5   20.0    13.58 -4954.57
 202.0   20.0    14.61 -4953.21
 209.5   20.0    18.57 -4948.68
 212.0   20.0    20.27 -4947.02
 219.5   20.0    26.90 -4942.35
 222.0   20.0    29.99 -4940.83
  14.5   30.0     0.19 -4980.40
  17.0   30.0     0.15 -4980.40
  24.5   30.0     0.31 -4980.29
  27.0   30.0     0.28 -4980.21
  34.5   30.0     0.45 -4980.11
  37.0   30.0     0.42 -4980.06
  44.5   30.0     0.59 -4979.93
  47.0   30.0     0.57 -4979.86
  59.5   30.0     0.87 -4979.51
  64.5   30.0     0.89 -4979.43
  79.5   30.0     1.34 -4978.77
  84.5   30.0     1.44 -4978.63
  99.5   30.0     2.03 -4977.72
 104.5   30.0     2.23 -4977.50
 119.5   30.0     3.10 -4976.23
 124.5   30.0     3.38 -4975.87
 139.5   30.0     4.68 -4974.04
 144.5   30.0     5.18 -4973.49
 159.5   30.0     7.23 -4970.89
 164.5   30.0     8.03 -4970.08
 179.5   30.0    11.36 -4966.11
 184.5   30.0    12.78 -4964.97
 199.5   30.0    18.04 -4959.51
 202.0   30.0    19.32 -4958.74
 209.5   30.0    23.50 -4955.83
 212.0   30.0    25.30 -4955.06
 219.5   30.0    31.22 -4953.40
 222.0   30.0    33.94 -4953.56
  14.5   40.0     0.22 -4980.74
  17.0   40.0     0.20 -4980.73
  24.5   40.0     0.37 -4980.63
  27.0   40.0     0.36 -4980.55
  34.5   40.0     0.55 -4980.48
  37.0   40.0     0.53 -4980.42
  44.5   40.0     0.71 -4980.31
  47.0   40.0     0.71 -4980.24
  59.5   40.0     1.07 -4979.98
  64.5   40.0     1.13 -4979.88
  79.5   40.0     1.67 -4979.37
  84.5   40.0     1.79 -4979.20
  99.5   40.0     2.54 -4978.52
 104.5   40.0     2.79 -4978.27
 119.5   40.0     3.85 -4977.32
 124.5   40.0     4.21 -4976.95
 139.5   40.0     5.81 -4975.61
 144.5   40.0     6.43 -4975.08
 159.5   40.0     8.89 -4973.21
 164.5   40.0     9.86 -4972.48
 179.5   40.0    13.71 -4969.67
 184.5   40.0    15.33 -4968.74
 199.5   40.0    20.98 -4965.12
 202.0   40.0    22.28 -4964.56
 209.5   40.0    26.13 -4962.89
 212.0   40.0    27.69 -4962.46
 219.5   40.0    31.97 -4962.15
 222.0   40.0    33.72 -4962.63
  14.5   50.0     0.26 -4981.08
  17.0   50.0     0.23 -4981.09
  24.5   50.0     0.44 -4981.02
  27.0   50.0     0.41 -4980.93
  34.5   50.0     0.63 -4980.89
  37.0   50.0     0.60 -4980.83
  44.5   50.0     0.83 -4980.74
  47.0   50.0     0.82 -4980.69
  59.5   50.0     1.24 -4980.47
  64.5   50.0     1.30 -4980.43
  79.5   50.0     1.92 -4979.97
  84.5   50.0     2.07 -4979.93
  99.5   50.0     2.92 -4979.36
 104.5   50.0     3.21 -4979.24
 119.5   50.0     4.41 -4978.47
 124.5   50.0     4.83 -4978.30
 139.5   50.0     6.62 -4977.27
 144.5   50.0     7.35 -4977.02
 159.5   50.0    10.06 -4975.67
 164.5   50.0    11.14 -4975.36
 179.5   50.0    15.25 -4973.40
 184.5   50.0    16.98 -4973.05
 199.5   50.0    22.79 -4970.69
 202.0   50.0    24.11 -4970.48
 209.5   50.0    27.79 -4969.31
 212.0   50.0    29.24 -4969.10
 219.5   50.0    32.92 -4968.46
 222.0   50.0    34.30 -4968.69
  14.5   60.0     0.28 -4981.47
  17.0   60.0     0.25 -4981.46
  24.5   60.0     0.47 -4981.40
  27.0   60.0     0.44 -4981.33
  34.5   60.0     0.68 -4981.31
  37.0   60.0     0.64 -4981.24
  44.5   60.0     0.89 -4981.21
  47.0   60.0     0.88 -4981.14
  59.5   60.0     1.33 -4981.03
  64.5   60.0     1.40 -4980.97
  79.5   60.0     2.07 -4980.72
  84.5   60.0     2.22 -4980.63
  99.5   60.0     3.15 -4980.33
 104.5   60.0     3.44 -4980.21
 119.5   60.0     4.76 -4979.86
 124.5   60.0     5.19 -4979.70
 139.5   60.0     7.11 -4979.24
 144.5   60.0     7.85 -4979.05
 159.5   60.0    10.72 -4978.53
 164.5   60.0    11.81 -4978.30
 179.5   60.0    16.06 -4977.53
 184.5   60.0    17.81 -4977.36
 199.5   60.0    23.73 -4976.49
 202.0   60.0    25.06 -4976.40
 209.5   60.0    29.00 -4975.95
 212.0   60.0    30.56 -4975.80
 219.5   60.0    35.17 -4975.42
 222.0   60.0    37.09 -4975.30
  14.5   70.0     0.27 -4981.92
  17.0   70.0     0.26 -4981.92
  24.5   70.0     0.45 -4981.87
  27.0   70.0     0.45 -4981.79
  34.5   70.0     0.67 -4981.81
  37.0   70.0     0.67 -4981.75
  44.5   70.0     0.89 -4981.74
  47.0   70.0     0.91 -4981.70
  59.5   70.0     1.34 -4981.62
  64.5   70.0     1.45 -4981.66
  79.5   70.0     2.11 -4981.47
  84.5   70.0     2.29 -4981.53
  99.5   70.0     3.21 -4981.34
 104.5   70.0     3.54 -4981.41
 119.5   70.0     4.83 -4981.23
 124.5   70.0     5.32 -4981.33
 139.5   70.0     7.22 -4981.16
 144.5   70.0     8.03 -4981.31
 159.5   70.0    10.83 -4981.27
 164.5   70.0    11.96 -4981.52
 179.5   70.0    16.08 -4981.49
 184.5   70.0    17.85 -4981.95
 199.5   70.0    23.63 -4982.30
 202.0   70.0    25.03 -4982.64
 209.5   70.0    29.05 -4983.08
 212.0   70.0    30.85 -4983.43
 219.5   70.0    36.35 -4984.51
 222.0   70.0    39.03 -4985.19
  14.5   80.0     0.28 -4982.32
  17.0   80.0     0.22 -4982.33
  24.5   80.0     0.46 -4982.30
  27.0   80.0     0.42 -4982.24
  34.5   80.0     0.68 -4982.27
  37.0   80.0     0.62 -4982.23
  44.5   80.0     0.90 -4982.27
  47.0   80.0     0.86 -4982.22
  59.5   80.0     1.32 -4982.26
  64.5   80.0     1.38 -4982.28
  79.5   80.0     2.07 -4982.30
  84.5   80.0     2.20 -4982.32
  99.5   80.0     3.14 -4982.41
 104.5   80.0     3.43 -4982.47
 119.5   80.0     4.73 -4982.70
 124.5   80.0     5.14 -4982.79
 139.5   80.0     7.03 -4983.21
 144.5   80.0     7.75 -4983.39
 159.5   80.0    10.48 -4984.16
 164.5   80.0    11.51 -4984.46
 179.5   80.0    15.42 -4985.52
 184.5   80.0    17.04 -4986.12
 199.5   80.0    22.38 -4987.96
 202.0   80.0    23.64 -4988.48
 209.5   80.0    27.31 -4990.18
 212.0   80.0    28.92 -4990.96
 219.5   80.0    33.84 -4994.37
 222.0   80.0    36.34 -4996.06
  14.5   90.0     0.22 -4982.73
  17.0   90.0     0.23 -4982.74
  24.5   90.0     0.39 -4982.73
  27.0   90.0     0.38 -4982.68
  34.5   90.0     0.60 -4982.72
  37.0   90.0     0.57 -4982.72
  44.5   90.0     0.79 -4982.75
  47.0   90.0     0.80 -4982.75
  59.5   90.0     1.19 -4982.81
  64.5   90.0     1.29 -4982.92
  79.5   90.0     1.89 -4982.99
  84.5   90.0     2.05 -4983.16
  99.5   90.0     2.88 -4983.35
 104.5   90.0     3.18 -4983.57
 119.5   90.0     4.34 -4983.99
 124.5   90.0     4.79 -4984.30
 139.5   90.0     6.45 -4985.03
 144.5   90.0     7.18 -4985.46
 159.5   90.0     9.62 -4986.68
 164.5   90.0    10.62 -4987.37
 179.5   90.0    14.07 -4989.03
 184.5   90.0    15.59 -4990.11
 199.5   90.0    20.09 -4992.79
 202.0   90.0    21.20 -4993.65
 209.5   90.0    23.87 -4995.93
 212.0   90.0    25.12 -4997.13
 219.5   90.0    27.86 -5001.55
 222.0   90.0    29.41 -5004.00
  14.5  100.0     0.20 -4983.08
  17.0  100.0     0.16 -4983.09
  24.5  100.0     0.34 -4983.11
  27.0  100.0     0.30 -4983.07
  34.5  100.0     0.50 -4983.15
  37.0  100.0     0.46 -4983.13
  44.5  100.0     0.68 -4983.22
  47.0  100.0     0.65 -4983.20
  59.5  100.0     1.03 -4983.37
  64.5  100.0     1.08 -4983.45
  79.5  100.0     1.65 -4983.71
  84.5  100.0     1.76 -4983.83
  99.5  100.0     2.52 -4984.26
 104.5  100.0     2.75 -4984.48
 119.5  100.0     3.80 -4985.24
 124.5  100.0     4.12 -4985.55
 139.5  100.0     5.62 -4986.74
 144.5  100.0     6.23 -4987.25
 159.5  100.0     8.40 -4989.10
 164.5  100.0     9.24 -4989.84
 179.5  100.0    12.28 -4992.29
 184.5  100.0    13.58 -4993.44
 199.5  100.0    17.34 -4996.81
 202.0  100.0    18.18 -4997.64
 209.5  100.0    20.04 -4999.99
 212.0  100.0    20.82 -5001.09
 219.5  100.0    21.69 -5004.89
 222.0  100.0    22.19 -5006.88
  14.5  110.0     0.16 -4983.34
  17.0  110.0     0.08 -4983.38
  24.5  110.0     0.24 -4983.42
  27.0  110.0     0.18 -4983.38
  34.5  110.0     0.37 -4983.48
  37.0  110.0     0.31 -4983.49
  44.5  110.0     0.52 -4983.60
  47.0  110.0     0.46 -4983.60
  59.5  110.0     0.80 -4983.82
  64.5  110.0     0.83 -4983.98
  79.5  110.0     1.32 -4984.26
  84.5  110.0     1.39 -4984.48
  99.5  110.0     2.03 -4985.00
 104.5  110.0     2.19 -4985.33
 119.5  110.0     3.05 -4986.21
 124.5  110.0     3.29 -4986.70
 139.5  110.0     4.51 -4988.10
 144.5  110.0     5.00 -4988.86
 159.5  110.0     6.81 -4991.01
 164.5  110.0     7.52 -4992.10
 179.5  110.0    10.08 -4994.92
 184.5  110.0    11.23 -4996.46
 199.5  110.0    14.50 -4999.98
 202.0  110.0    15.25 -5000.96
 209.5  110.0    16.87 -5002.90
 212.0  110.0    17.53 -5003.85
 219.5  110.0    18.26 -5006.06
 222.0  110.0    18.66 -5007.29
  14.5  120.0     0.04 -4983.61
  17.0  120.0     0.01 -4983.64
  24.5  120.0     0.09 -4983.69
  27.0  120.0     0.06 -4983.66
  34.5  120.0     0.18 -4983.79
  37.0  120.0     0.14 -4983.80
  44.5  120.0     0.29 -4983.96
  47.0  120.0     0.25 -4983.95
  59.5  120.0     0.50 -4984.25
  64.5  120.0     0.54 -4984.41
  79.5  120.0     0.91 -4984.81
  84.5  120.0     0.97 -4985.01
  99.5  120.0     1.43 -4985.65
 104.5  120.0     1.54 -4985.97
 119.5  120.0     2.13 -4987.06
 124.5  120.0     2.31 -4987.55
 139.5  120.0     3.15 -4989.30
 144.5  120.0     3.54 -4990.06
 159.5  120.0     4.88 -4992.75
 164.5  120.0     5.47 -4993.84
 179.5  120.0     7.53 -4997.38
 184.5  120.0     8.60 -4998.90
 199.5  120.0    11.55 -5003.05
 202.0  120.0    12.36 -5003.95
 209.5  120.0    14.26 -5006.05
 212.0  120.0    15.20 -5006.89
 219.5  120.0    17.30 -5008.78
 222.0  120.0    18.59 -5009.53
  14.5  130.0    -0.07 -4983.71
  17.0  130.0    -0.11 -4983.74
  24.5  130.0    -0.08 -4983.82
  27.0  130.0    -0.11 -4983.82
  34.5  130.0    -0.05 -4983.98
  37.0  130.0    -0.08 -4984.00
  44.5  130.0     0.00 -4984.19
  47.0  130.0    -0.03 -4984.22
  59.5  130.0     0.15 -4984.55
  64.5  130.0     0.20 -4984.76
  79.5  130.0     0.46 -4985.16
  84.5  130.0     0.50 -4985.43
  99.5  130.0     0.77 -4986.05
 104.5  130.0     0.83 -4986.44
 119.5  130.0     1.13 -4987.53
 124.5  130.0     1.20 -4988.15
 139.5  130.0     1.60 -4989.97
 144.5  130.0     1.87 -4990.94
 159.5  130.0     2.65 -4993.81
 164.5  130.0     3.09 -4995.25
 179.5  130.0     4.61 -4999.16
 184.5  130.0     5.56 -5001.10
 199.5  130.0     8.16 -5005.83
 202.0  130.0     9.02 -5007.05
 209.5  130.0    11.13 -5009.73
 212.0  130.0    12.31 -5010.93
 219.5  130.0    15.54 -5014.07
 222.0  130.0    17.66 -5015.60
  14.5  140.0    -0.18 -4983.61
  17.0  140.0    -0.30 -4983.64
  24.5  140.0    -0.27 -4983.77
  27.0  140.0    -0.39 -4983.77
  34.5  140.0    -0.31 -4983.99
  37.0  140.0    -0.42 -4984.01
  44.5  140.0    -0.31 -4984.28
  47.0  140.0    -0.40 -4984.30
  59.5  140.0    -0.19 -4984.74
  64.5  140.0    -0.22 -4984.92
  79.5  140.0     0.03 -4985.39
  84.5  140.0    -0.01 -4985.61
  99.5  140.0     0.15 -4986.24
 104.5  140.0     0.07 -4986.55
 119.5  140.0     0.10 -4987.70
 124.5  140.0    -0.01 -4988.24
 139.5  140.0    -0.03 -4990.24
 144.5  140.0    -0.02 -4991.19
 159.5  140.0     0.21 -4994.46
 164.5  140.0     0.38 -4995.89
 179.5  140.0     1.29 -5000.51
 184.5  140.0     2.01 -5002.49
 199.5  140.0     4.02 -5008.26
 202.0  140.0     4.71 -5009.62
 209.5  140.0     6.53 -5013.28
 212.0  140.0     7.56 -5014.87
 219.5  140.0    10.24 -5020.02
 222.0  140.0    12.14 -5022.56
  14.5  150.0    -0.40 -4983.27
  17.0  150.0    -0.49 -4983.36
  24.5  150.0    -0.61 -4983.51
  27.0  150.0    -0.68 -4983.55
  34.5  150.0    -0.72 -4983.83
  37.0  150.0    -0.78 -4983.91
  44.5  150.0    -0.76 -4984.22
  47.0  150.0    -0.79 -4984.29
  59.5  150.0    -0.65 -4984.80
  64.5  150.0    -0.61 -4985.05
  79.5  150.0    -0.44 -4985.46
  84.5  150.0    -0.44 -4985.73
  99.5  150.0    -0.46 -4986.17
 104.5  150.0    -0.57 -4986.52
 119.5  150.0    -0.92 -4987.40
 124.5  150.0    -1.15 -4988.02
 139.5  150.0    -1.79 -4989.88
 144.5  150.0    -1.97 -4990.99
 159.5  150.0    -2.51 -4994.27
 164.5  150.0    -2.54 -4996.06
 179.5  150.0    -2.48 -5000.98
 184.5  150.0    -1.98 -5003.40
 199.5  150.0    -0.94 -5009.75
 202.0  150.0    -0.38 -5011.44
 209.5  150.0     0.54 -5015.52
 212.0  150.0     1.25 -5017.49
 219.5  150.0     1.98 -5023.30
 222.0  150.0     2.98 -5026.47
  14.5  160.0    -0.66 -4982.64
  17.0  160.0    -0.80 -4982.77
  24.5  160.0    -1.02 -4983.02
  27.0  160.0    -1.14 -4983.09
  34.5  160.0    -1.25 -4983.49
  37.0  160.0    -1.32 -4983.62
  44.5  160.0    -1.30 -4984.06
  47.0  160.0    -1.36 -4984.17
  59.5  160.0    -1.14 -4984.86
  64.5  160.0    -1.10 -4985.12
  79.5  160.0    -0.82 -4985.57
  84.5  160.0    -0.83 -4985.74
  99.5  160.0    -0.90 -4986.03
 104.5  160.0    -1.11 -4986.19
 119.5  160.0    -1.81 -4986.83
 124.5  160.0    -2.21 -4987.26
 139.5  160.0    -3.52 -4989.04
 144.5  160.0    -3.98 -4990.03
 159.5  160.0    -5.39 -4993.56
 164.5  160.0    -5.75 -4995.29
 179.5  160.0    -6.62 -5000.87
 184.5  160.0    -6.43 -5003.30
 199.5  160.0    -6.33 -5010.40
 202.0  160.0    -5.97 -5012.03
 209.5  160.0    -5.69 -5016.29
 212.0  160.0    -5.33 -5018.12
 219.5  160.0    -6.01 -5023.28
 222.0  160.0    -5.79 -5025.87
  14.5  170.0    -1.10 -4981.49
  17.0  170.0    -1.24 -4981.71
  24.5  170.0    -1.67 -4982.11
  27.0  170.0    -1.77 -4982.24
  34.5  170.0    -2.03 -4982.83
  37.0  170.0    -2.05 -4983.07
  44.5  170.0    -2.10 -4983.68
  47.0  170.0    -2.09 -4983.88
  59.5  170.0    -1.78 -4984.80
  64.5  170.0    -1.61 -4985.19
  79.5  170.0    -1.17 -4985.60
  84.5  170.0    -1.06 -4985.77
  99.5  170.0    -1.15 -4985.61
 104.5  170.0    -1.33 -4985.71
 119.5  170.0    -2.45 -4985.68
 124.5  170.0    -3.01 -4986.06
 139.5  170.0    -5.18 -4987.32
 144.5  170.0    -5.91 -4988.37
 159.5  170.0    -8.47 -4991.72
 164.5  170.0    -9.13 -4993.75
 179.5  170.0   -11.16 -4999.61
 184.5  170.0   -11.23 -5002.49
 199.5  170.0   -12.01 -5010.06
 202.0  170.0   -11.67 -5011.94
 209.5  170.0   -11.55 -5016.11
 212.0  170.0   -11.10 -5017.92
 219.5  170.0   -11.45 -5021.93
 222.0  170.0   -10.95 -5023.91
  14.5  180.0    -1.66 -4979.77
  17.0  180.0    -2.00 -4980.05
  24.5  180.0    -2.56 -4980.72
  27.0  180.0    -2.83 -4980.96
  34.5  180.0    -3.10 -4981.89
  37.0  180.0    -3.25 -4982.25
  44.5  180.0    -3.20 -4983.21
  47.0  180.0    -3.27 -4983.53
  59.5  180.0    -2.58 -4984.96
  64.5  180.0    -2.36 -4985.45
  79.5  180.0    -1.35 -4985.96
  84.5  180.0    -1.19 -4986.00
  99.5  180.0    -0.93 -4985.37
 104.5  180.0    -1.22 -4985.13
 119.5  180.0    -2.58 -4984.32
 124.5  180.0    -3.47 -4984.31
 139.5  180.0    -6.51 -4984.98
 144.5  180.0    -7.75 -4985.78
 159.5  180.0   -11.56 -4989.11
 164.5  180.0   -12.79 -4991.05
 179.5  180.0   -16.08 -4997.59
 184.5  180.0   -16.60 -5000.59
 199.5  180.0   -18.17 -5009.35
 202.0  180.0   -17.95 -5011.34
 209.5  180.0   -17.49 -5016.25
 212.0  180.0   -16.84 -5018.18
 219.5  180.0   -15.50 -5022.82
 222.0  180.0   -14.07 -5024.69
  14.5  190.0    -2.67 -4976.97
  17.0  190.0    -3.05 -4977.43
  24.5  190.0    -4.07 -4978.51
  27.0  190.0    -4.34 -4978.92
  34.5  190.0    -4.91 -4980.40
  37.0  190.0    -4.98 -4980.98
  44.5  190.0    -5.01 -4982.50
  47.0  190.0    -4.94 -4983.04
  59.5  190.0    -3.86 -4985.24
  64.5  190.0    -3.27 -4986.03
  79.5  190.0    -1.52 -4986.70
  84.5  190.0    -0.99 -4986.70
  99.5  190.0    -0.24 -4985.21
 104.5  190.0    -0.38 -4984.68
 119.5  190.0    -2.11 -4982.43
 124.5  190.0    -3.16 -4982.09
 139.5  190.0    -7.49 -4981.54
 144.5  190.0    -9.17 -4982.21
 159.5  190.0   -14.76 -4985.02
 164.5  190.0   -16.52 -4987.18
 179.5  190.0   -21.63 -4994.09
 184.5  190.0   -22.59 -4997.69
 199.5  190.0   -25.57 -5007.80
 202.0  190.0   -25.36 -5010.33
 209.5  190.0   -25.10 -5016.54
 212.0  190.0   -24.22 -5019.18
 219.5  190.0   -22.12 -5026.12
 222.0  190.0   -19.87 -5029.22
  14.5  200.0    -4.19 -4972.58
  17.0  200.0    -4.79 -4973.26
  24.5  200.0    -6.36 -4975.01
  27.0  200.0    -6.77 -4975.68
  34.5  200.0    -7.67 -4978.04
  37.0  200.0    -7.78 -4978.97
  44.5  200.0    -7.79 -4981.44
  47.0  200.0    -7.65 -4982.29
  59.5  200.0    -5.76 -4985.90
  64.5  200.0    -4.76 -4987.09
  79.5  200.0    -1.55 -4988.31
  84.5  200.0    -0.53 -4988.14
  99.5  200.0     1.32 -4985.63
 104.5  200.0     1.39 -4984.44
 119.5  200.0    -0.54 -4980.27
 124.5  200.0    -1.88 -4979.15
 139.5  200.0    -7.73 -4977.03
 144.5  200.0   -10.06 -4977.22
 159.5  200.0   -17.91 -4979.52
 164.5  200.0   -20.38 -4981.54
 179.5  200.0   -27.82 -4989.17
 184.5  200.0   -29.45 -4993.01
 199.5  200.0   -34.55 -5005.05
 202.0  200.0   -34.62 -5007.96
 209.5  200.0   -35.37 -5015.98
 212.0  200.0   -34.73 -5019.34
 219.5  200.0   -33.85 -5029.35
 222.0  200.0   -31.86 -5033.76
  14.5  210.0    -6.55 -4965.64
  17.0  210.0    -7.49 -4966.68
  24.5  210.0    -9.97 -4969.46
  27.0  210.0   -10.63 -4970.58
