STAR Bfield Maps by Foley, Love, & Trentalange (gauss,cm,degrees)
Full Field in the NORMAL direction: October 1998
57 steps in Z
28 steps in R
37 steps in Phi
   R      Z      Phi    Br      Bz        Bphi
  64.5 -200.0    0.0    -4.33  4984.22    0.40
  79.5 -200.0    0.0    -0.99  4985.93    0.55
  84.5 -200.0    0.0     0.24  4985.51    0.46
  99.5 -200.0    0.0     2.10  4983.20    0.56
 104.5 -200.0    0.0     2.52  4981.01    0.60
 119.5 -200.0    0.0     0.49  4977.08    0.61
 124.5 -200.0    0.0    -0.54  4975.27    0.56
 139.5 -200.0    0.0    -6.58  4972.80    0.52
 144.5 -200.0    0.0    -8.77  4971.97    0.51
 159.5 -200.0    0.0   -16.74  4974.44    0.43
 164.5 -200.0    0.0   -19.35  4975.60    0.46
 179.5 -200.0    0.0   -26.80  4983.11    0.45
 184.5 -200.0    0.0   -28.78  4985.51    0.48
 199.5 -200.0    0.0   -34.03  4997.52    0.53
 202.0 -200.0    0.0   -34.65  4999.33    0.53
 209.5 -200.0    0.0   -35.16  5006.99    0.52
 212.0 -200.0    0.0   -35.46  5009.71    0.51
 219.5 -200.0    0.0   -33.95  5019.34    0.62
 222.0 -200.0    0.0   -33.56  5023.58    0.63
  14.5 -190.0    0.0    -2.70  4974.17    0.00
  17.0 -190.0    0.0    -3.17  4973.85    0.00
  24.5 -190.0    0.0    -4.19  4975.36    0.07
  27.0 -190.0    0.0    -4.25  4975.88    0.07
  34.5 -190.0    0.0    -4.87  4977.78   -0.02
  37.0 -190.0    0.0    -4.86  4977.66    0.19
  44.5 -190.0    0.0    -5.15  4979.96    0.00
  47.0 -190.0    0.0    -4.69  4980.51    0.20
  59.5 -190.0    0.0    -3.61  4982.76    0.27
  64.5 -190.0    0.0    -2.94  4982.98    0.21
  79.5 -190.0    0.0    -1.07  4984.03    0.40
  84.5 -190.0    0.0    -0.41  4983.91    0.43
  99.5 -190.0    0.0     0.35  4982.53    0.42
 104.5 -190.0    0.0     0.38  4981.08    0.49
 119.5 -190.0    0.0    -1.35  4979.00    0.48
 124.5 -190.0    0.0    -2.22  4978.20    0.47
 139.5 -190.0    0.0    -6.70  4977.11    0.47
 144.5 -190.0    0.0    -8.41  4977.08    0.46
 159.5 -190.0    0.0   -14.01  4979.80    0.45
 164.5 -190.0    0.0   -16.02  4981.45    0.48
 179.5 -190.0    0.0   -21.20  4988.07    0.43
 184.5 -190.0    0.0   -22.66  4990.40    0.48
 199.5 -190.0    0.0   -25.85  5000.28    0.63
 202.0 -190.0    0.0   -26.38  5002.03    0.58
 209.5 -190.0    0.0   -25.85  5007.62    0.53
 212.0 -190.0    0.0   -25.93  5009.77    0.69
 219.5 -190.0    0.0   -23.29  5016.00    0.77
 222.0 -190.0    0.0   -22.42  5019.20    0.76
  14.5 -180.0    0.0    -1.70  4977.10    0.00
  17.0 -180.0    0.0    -2.06  4976.60    0.00
  24.5 -180.0    0.0    -2.67  4977.79   -0.01
  27.0 -180.0    0.0    -2.74  4978.02    0.09
  34.5 -180.0    0.0    -3.10  4979.42   -0.04
  37.0 -180.0    0.0    -3.18  4979.00    0.05
  44.5 -180.0    0.0    -3.35  4980.72   -0.04
  47.0 -180.0    0.0    -3.05  4980.82    0.13
  59.5 -180.0    0.0    -2.44  4982.61    0.15
  64.5 -180.0    0.0    -2.05  4982.38    0.34
  79.5 -180.0    0.0    -1.01  4983.44    0.25
  84.5 -180.0    0.0    -0.73  4983.20    0.23
  99.5 -180.0    0.0    -0.52  4982.75    0.25
 104.5 -180.0    0.0    -0.62  4981.56    0.43
 119.5 -180.0    0.0    -2.23  4981.16    0.35
 124.5 -180.0    0.0    -2.80  4980.44    0.50
 139.5 -180.0    0.0    -6.14  4980.89    0.41
 144.5 -180.0    0.0    -7.43  4980.88    0.43
 159.5 -180.0    0.0   -11.34  4984.32    0.40
 164.5 -180.0    0.0   -12.78  4985.59    0.50
 179.5 -180.0    0.0   -16.34  4992.04    0.32
 184.5 -180.0    0.0   -17.38  4993.76    0.50
 199.5 -180.0    0.0   -19.48  5002.38    0.62
 202.0 -180.0    0.0   -19.86  5003.41    0.64
 209.5 -180.0    0.0   -19.53  5007.80    0.65
 212.0 -180.0    0.0   -19.63  5009.24    0.79
 219.5 -180.0    0.0   -18.03  5013.09    0.72
 222.0 -180.0    0.0   -17.77  5014.72    0.93
  14.5 -170.0    0.0    -1.05  4978.84    0.00
  17.0 -170.0    0.0    -1.34  4978.36    0.00
  24.5 -170.0    0.0    -1.76  4979.18    0.00
  27.0 -170.0    0.0    -1.78  4979.39    0.05
  34.5 -170.0    0.0    -2.01  4980.20    0.00
  37.0 -170.0    0.0    -2.09  4980.01    0.09
  44.5 -170.0    0.0    -2.20  4981.08    0.10
  47.0 -170.0    0.0    -2.03  4981.20    0.11
  59.5 -170.0    0.0    -1.63  4982.29    0.22
  64.5 -170.0    0.0    -1.41  4982.27    0.25
  79.5 -170.0    0.0    -0.90  4982.90    0.31
  84.5 -170.0    0.0    -0.87  4982.98    0.29
  99.5 -170.0    0.0    -0.87  4982.88    0.32
 104.5 -170.0    0.0    -1.09  4982.17    0.36
 119.5 -170.0    0.0    -2.27  4982.45    0.41
 124.5 -170.0    0.0    -2.77  4982.35    0.35
 139.5 -170.0    0.0    -5.05  4983.23    0.40
 144.5 -170.0    0.0    -6.01  4983.70    0.42
 159.5 -170.0    0.0    -8.62  4986.98    0.34
 164.5 -170.0    0.0    -9.67  4988.67    0.46
 179.5 -170.0    0.0   -11.96  4994.25    0.47
 184.5 -170.0    0.0   -12.67  4996.28    0.50
 199.5 -170.0    0.0   -14.15  5003.50    0.67
 202.0 -170.0    0.0   -14.56  5004.69    0.73
 209.5 -170.0    0.0   -14.68  5008.20    0.77
 212.0 -170.0    0.0   -15.18  5009.78    0.83
 219.5 -170.0    0.0   -15.48  5012.70    0.84
 222.0 -170.0    0.0   -16.40  5014.57    1.05
  14.5 -160.0    0.0    -0.72  4979.98   -0.00
  17.0 -160.0    0.0    -0.87  4979.50   -0.00
  24.5 -160.0    0.0    -1.19  4980.16   -0.02
  27.0 -160.0    0.0    -1.07  4980.28   -0.01
  34.5 -160.0    0.0    -1.34  4980.95   -0.06
  37.0 -160.0    0.0    -1.28  4980.53    0.06
  44.5 -160.0    0.0    -1.50  4981.48   -0.10
  47.0 -160.0    0.0    -1.22  4981.48    0.02
  59.5 -160.0    0.0    -1.09  4982.34    0.13
  64.5 -160.0    0.0    -0.90  4982.10    0.19
  79.5 -160.0    0.0    -0.68  4982.86    0.20
  84.5 -160.0    0.0    -0.66  4982.91    0.14
  99.5 -160.0    0.0    -0.87  4983.32    0.24
 104.5 -160.0    0.0    -0.87  4982.70    0.24
 119.5 -160.0    0.0    -1.90  4983.62    0.27
 124.5 -160.0    0.0    -2.05  4983.62    0.37
 139.5 -160.0    0.0    -3.71  4985.09    0.33
 144.5 -160.0    0.0    -4.30  4985.58    0.27
 159.5 -160.0    0.0    -5.95  4989.15    0.38
 164.5 -160.0    0.0    -6.49  4990.59    0.37
 179.5 -160.0    0.0    -7.93  4996.05    0.36
