STAR Bfield Maps by Foley, Love, & Trentalange 
Half Field in the NORMAL direction: October 1998
57 steps in Z
28 steps in R
   R      Z      Br       Bz 
 144.5 -180.0    -2.59  2497.13
 159.5 -180.0    -4.57  2498.56
 164.5 -180.0    -5.12  2499.21
 179.5 -180.0    -6.84  2502.15
 184.5 -180.0    -7.44  2503.52
 199.5 -180.0    -8.33  2507.57
 202.0 -180.0    -8.54  2508.47
 209.5 -180.0    -8.42  2510.55
 212.0 -180.0    -8.29  2511.23
 219.5 -180.0    -7.75  2513.45
 222.0 -180.0    -7.54  2513.96
  14.5 -170.0    -0.47  2495.65
  17.0 -170.0    -0.41  2495.93
  24.5 -170.0    -0.70  2496.02
  27.0 -170.0    -0.59  2496.09
  34.5 -170.0    -0.78  2496.27
  37.0 -170.0    -0.63  2496.53
  44.5 -170.0    -0.63  2496.71
  47.0 -170.0    -0.53  2496.87
  59.5 -170.0    -0.33  2497.28
  64.5 -170.0    -0.11  2497.59
  79.5 -170.0     0.18  2497.58
  84.5 -170.0     0.41  2497.74
  99.5 -170.0     0.39  2497.35
 104.5 -170.0     0.42  2497.60
 119.5 -170.0    -0.20  2497.39
 124.5 -170.0    -0.35  2497.46
 139.5 -170.0    -1.50  2498.02
 144.5 -170.0    -1.92  2498.43
 159.5 -170.0    -3.23  2499.94
 164.5 -170.0    -3.58  2500.64
 179.5 -170.0    -4.66  2503.34
 184.5 -170.0    -5.11  2504.64
 199.5 -170.0    -5.67  2508.15
 202.0 -170.0    -5.88  2508.97
 209.5 -170.0    -5.98  2510.76
 212.0 -170.0    -6.02  2511.41
 219.5 -170.0    -6.44  2513.31
 222.0 -170.0    -6.80  2513.80
  14.5 -160.0    -0.28  2496.08
  17.0 -160.0    -0.17  2496.33
  24.5 -160.0    -0.42  2496.33
  27.0 -160.0    -0.26  2496.37
  34.5 -160.0    -0.46  2496.44
  37.0 -160.0    -0.26  2496.66
  44.5 -160.0    -0.30  2496.73
  47.0 -160.0    -0.15  2496.88
  59.5 -160.0    -0.10  2497.17
  64.5 -160.0     0.11  2497.39
  79.5 -160.0     0.23  2497.44
  84.5 -160.0     0.44  2497.60
  99.5 -160.0     0.33  2497.43
 104.5 -160.0     0.42  2497.75
 119.5 -160.0    -0.06  2497.89
 124.5 -160.0    -0.09  2498.03
 139.5 -160.0    -0.89  2498.84
 144.5 -160.0    -1.10  2499.28
 159.5 -160.0    -1.96  2500.87
 164.5 -160.0    -2.06  2501.52
 179.5 -160.0    -2.71  2504.08
 184.5 -160.0    -2.94  2505.28
 199.5 -160.0    -3.22  2508.58
 202.0 -160.0    -3.36  2509.35
 209.5 -160.0    -3.56  2511.23
 212.0 -160.0    -3.61  2511.91
 219.5 -160.0    -4.41  2514.48
 222.0 -160.0    -4.94  2515.34
  14.5 -150.0    -0.14  2496.30
  17.0 -150.0    -0.04  2496.52
  24.5 -150.0    -0.20  2496.49
  27.0 -150.0    -0.07  2496.53
  34.5 -150.0    -0.20  2496.56
  37.0 -150.0    -0.04  2496.69
  44.5 -150.0    -0.05  2496.75
  47.0 -150.0     0.05  2496.86
  59.5 -150.0     0.10  2497.05
  64.5 -150.0     0.26  2497.28
  79.5 -150.0     0.34  2497.33
  84.5 -150.0     0.53  2497.55
  99.5 -150.0     0.47  2497.49
 104.5 -150.0     0.55  2497.88
 119.5 -150.0     0.25  2498.17
 124.5 -150.0     0.27  2498.41
 139.5 -150.0    -0.15  2499.31
 144.5 -150.0    -0.30  2499.80
 159.5 -150.0    -0.66  2501.34
 164.5 -150.0    -0.68  2502.03
 179.5 -150.0    -0.81  2504.41
 184.5 -150.0    -0.96  2505.56
 199.5 -150.0    -0.77  2508.63
 202.0 -150.0    -0.88  2509.44
 209.5 -150.0    -0.72  2511.40
 212.0 -150.0    -0.69  2512.26
 219.5 -150.0    -0.81  2515.24
 222.0 -150.0    -1.10  2516.58
  14.5 -140.0    -0.06  2496.43
  17.0 -140.0     0.08  2496.60
  24.5 -140.0    -0.08  2496.55
  27.0 -140.0     0.08  2496.58
  34.5 -140.0    -0.06  2496.55
  37.0 -140.0     0.13  2496.70
  44.5 -140.0     0.09  2496.72
  47.0 -140.0     0.24  2496.82
  59.5 -140.0     0.23  2497.00
  64.5 -140.0     0.43  2497.16
  79.5 -140.0     0.47  2497.27
  84.5 -140.0     0.68  2497.45
  99.5 -140.0     0.63  2497.53
 104.5 -140.0     0.79  2497.91
 119.5 -140.0     0.63  2498.32
 124.5 -140.0     0.75  2498.56
 139.5 -140.0     0.55  2499.53
 144.5 -140.0     0.59  2500.00
 159.5 -140.0     0.52  2501.51
 164.5 -140.0     0.68  2502.13
 179.5 -140.0     0.89  2504.38
 184.5 -140.0     0.95  2505.43
 199.5 -140.0     1.54  2508.27
 202.0 -140.0     1.60  2508.99
 209.5 -140.0     2.11  2510.81
 212.0 -140.0     2.42  2511.58
 219.5 -140.0     3.21  2514.34
 222.0 -140.0     3.49  2515.59
  14.5 -130.0     0.00  2496.46
  17.0 -130.0     0.13  2496.60
  24.5 -130.0     0.02  2496.53
  27.0 -130.0     0.17  2496.56
  34.5 -130.0     0.08  2496.54
  37.0 -130.0     0.26  2496.64
  44.5 -130.0     0.23  2496.67
  47.0 -130.0     0.36  2496.79
  59.5 -130.0     0.37  2496.88
  64.5 -130.0     0.54  2497.03
  79.5 -130.0     0.62  2497.13
  84.5 -130.0     0.82  2497.36
  99.5 -130.0     0.88  2497.44
 104.5 -130.0     1.05  2497.85
 119.5 -130.0     1.07  2498.27
 124.5 -130.0     1.22  2498.56
 139.5 -130.0     1.31  2499.47
 144.5 -130.0     1.38  2499.96
 159.5 -130.0     1.68  2501.32
 164.5 -130.0     1.91  2501.98
 179.5 -130.0     2.49  2503.98
 184.5 -130.0     2.64  2504.98
 199.5 -130.0     3.62  2507.40
 202.0 -130.0     3.72  2508.12
 209.5 -130.0     4.53  2509.54
 212.0 -130.0     4.89  2510.18
 219.5 -130.0     6.10  2511.98
 222.0 -130.0     6.58  2512.89
  14.5 -120.0     0.05  2496.42
  17.0 -120.0     0.19  2496.52
  24.5 -120.0     0.08  2496.47
  27.0 -120.0     0.25  2496.49
  34.5 -120.0     0.16  2496.45
  37.0 -120.0     0.35  2496.54
  44.5 -120.0     0.31  2496.55
  47.0 -120.0     0.48  2496.62
  59.5 -120.0     0.48  2496.75
  64.5 -120.0     0.69  2496.87
  79.5 -120.0     0.78  2497.00
  84.5 -120.0     1.00  2497.18
  99.5 -120.0     1.10  2497.30
 104.5 -120.0     1.33  2497.65
 119.5 -120.0     1.47  2498.09
 124.5 -120.0     1.70  2498.34
 139.5 -120.0     1.98  2499.19
 144.5 -120.0     2.17  2499.62
 159.5 -120.0     2.69  2500.90
 164.5 -120.0     3.06  2501.45
 179.5 -120.0     3.89  2503.31
 184.5 -120.0     4.19  2504.17
 199.5 -120.0     5.35  2506.31
 202.0 -120.0     5.53  2506.89
 209.5 -120.0     6.23  2508.06
 212.0 -120.0     6.57  2508.54
 219.5 -120.0     7.29  2509.70
 222.0 -120.0     7.52  2510.24
  14.5 -110.0     0.08  2496.31
  17.0 -110.0     0.22  2496.39
  24.5 -110.0     0.15  2496.33
  27.0 -110.0     0.30  2496.37
  34.5 -110.0     0.24  2496.34
  37.0 -110.0     0.42  2496.38
  44.5 -110.0     0.39  2496.41
  47.0 -110.0     0.55  2496.51
  59.5 -110.0     0.58  2496.56
  64.5 -110.0     0.77  2496.66
  79.5 -110.0     0.91  2496.76
  84.5 -110.0     1.16  2496.95
  99.5 -110.0     1.34  2497.03
 104.5 -110.0     1.60  2497.38
 119.5 -110.0     1.86  2497.71
 124.5 -110.0     2.12  2497.98
 139.5 -110.0     2.59  2498.69
 144.5 -110.0     2.85  2499.12
 159.5 -110.0     3.61  2500.16
 164.5 -110.0     4.04  2500.73
 179.5 -110.0     5.15  2502.33
 184.5 -110.0     5.54  2503.14
 199.5 -110.0     6.90  2505.02
 202.0 -110.0     7.08  2505.63
 209.5 -110.0     7.74  2506.76
 212.0 -110.0     7.93  2507.29
 219.5 -110.0     8.08  2508.57
 222.0 -110.0     7.87  2509.32
  14.5 -100.0     0.13  2496.21
  17.0 -100.0     0.22  2496.23
  24.5 -100.0     0.23  2496.18
  27.0 -100.0     0.31  2496.22
  34.5 -100.0     0.32  2496.17
  37.0 -100.0     0.45  2496.21
  44.5 -100.0     0.48  2496.24
  47.0 -100.0     0.60  2496.31
  59.5 -100.0     0.71  2496.35
  64.5 -100.0     0.84  2496.39
  79.5 -100.0     1.06  2496.52
  84.5 -100.0     1.25  2496.64
  99.5 -100.0     1.56  2496.71
 104.5 -100.0     1.78  2496.98
 119.5 -100.0     2.21  2497.26
 124.5 -100.0     2.46  2497.46
 139.5 -100.0     3.13  2498.04
 144.5 -100.0     3.42  2498.38
 159.5 -100.0     4.42  2499.27
 164.5 -100.0     4.87  2499.74
 179.5 -100.0     6.29  2501.13
 184.5 -100.0     6.76  2501.81
 199.5 -100.0     8.46  2503.54
 202.0 -100.0     8.66  2504.12
 209.5 -100.0     9.52  2505.42
 212.0 -100.0     9.71  2506.03
 219.5 -100.0    10.06  2508.02
 222.0 -100.0     9.80  2509.22
  14.5  -90.0     0.14  2496.04
  17.0  -90.0     0.21  2496.05
  24.5  -90.0     0.24  2496.00
  27.0  -90.0     0.32  2496.06
  34.5  -90.0     0.36  2495.98
  37.0  -90.0     0.45  2496.03
  44.5  -90.0     0.50  2496.03
  47.0  -90.0     0.60  2496.07
  59.5  -90.0     0.74  2496.10
  64.5  -90.0     0.87  2496.12
  79.5  -90.0     1.13  2496.20
  84.5  -90.0     1.31  2496.30
  99.5  -90.0     1.64  2496.30
 104.5  -90.0     1.88  2496.52
 119.5  -90.0     2.35  2496.70
 124.5  -90.0     2.63  2496.83
 139.5  -90.0     3.38  2497.27
 144.5  -90.0     3.70  2497.51
 159.5  -90.0     4.84  2498.17
 164.5  -90.0     5.35  2498.52
 179.5  -90.0     6.97  2499.63
 184.5  -90.0     7.54  2500.17
 199.5  -90.0     9.69  2501.62
 202.0  -90.0    10.01  2502.16
 209.5  -90.0    11.35  2503.42
 212.0  -90.0    11.78  2504.08
 219.5  -90.0    13.21  2506.36
 222.0  -90.0    13.50  2507.79
  14.5  -80.0     0.15  2495.86
  17.0  -80.0     0.21  2495.87
  24.5  -80.0     0.26  2495.81
  27.0  -80.0     0.32  2495.89
  34.5  -80.0     0.39  2495.79
  37.0  -80.0     0.46  2495.84
  44.5  -80.0     0.53  2495.80
  47.0  -80.0     0.60  2495.85
  59.5  -80.0     0.78  2495.84
  64.5  -80.0     0.90  2495.86
  79.5  -80.0     1.19  2495.86
  84.5  -80.0     1.36  2495.94
  99.5  -80.0     1.73  2495.86
 104.5  -80.0     1.97  2496.05
 119.5  -80.0     2.50  2496.08
 124.5  -80.0     2.79  2496.18
 139.5  -80.0     3.63  2496.40
 144.5  -80.0     3.99  2496.58
 159.5  -80.0     5.25  2496.92
 164.5  -80.0     5.82  2497.21
 179.5  -80.0     7.65  2497.90
 184.5  -80.0     8.32  2498.33
 199.5  -80.0    10.91  2499.20
 202.0  -80.0    11.35  2499.69
 209.5  -80.0    13.19  2500.52
 212.0  -80.0    13.86  2501.08
 219.5  -80.0    16.35  2502.66
 222.0  -80.0    17.21  2503.91
  14.5  -70.0     0.15  2495.68
  17.0  -70.0     0.22  2495.69
  24.5  -70.0     0.26  2495.62
  27.0  -70.0     0.33  2495.69
  34.5  -70.0     0.38  2495.58
  37.0  -70.0     0.47  2495.62
  44.5  -70.0     0.52  2495.58
  47.0  -70.0     0.62  2495.62
  59.5  -70.0     0.77  2495.58
  64.5  -70.0     0.90  2495.57
  79.5  -70.0     1.19  2495.52
  84.5  -70.0     1.37  2495.57
  99.5  -70.0     1.74  2495.40
 104.5  -70.0     1.99  2495.53
 119.5  -70.0     2.54  2495.44
 124.5  -70.0     2.85  2495.47
 139.5  -70.0     3.73  2495.49
 144.5  -70.0     4.11  2495.57
 159.5  -70.0     5.45  2495.62
 164.5  -70.0     6.04  2495.75
 179.5  -70.0     8.01  2496.01
 184.5  -70.0     8.78  2496.23
 199.5  -70.0    11.60  2496.43
 202.0  -70.0    12.13  2496.73
 209.5  -70.0    14.16  2496.99
 212.0  -70.0    14.95  2497.24
 219.5  -70.0    17.70  2497.68
 222.0  -70.0    18.74  2498.30
  14.5  -60.0     0.14  2495.50
  17.0  -60.0     0.20  2495.50
  24.5  -60.0     0.25  2495.43
  27.0  -60.0     0.31  2495.50
  34.5  -60.0     0.37  2495.38
  37.0  -60.0     0.44  2495.41
  44.5  -60.0     0.50  2495.35
  47.0  -60.0     0.57  2495.39
  59.5  -60.0     0.74  2495.31
  64.5  -60.0     0.86  2495.29
  79.5  -60.0     1.14  2495.16
  84.5  -60.0     1.30  2495.21
  99.5  -60.0     1.69  2494.92
 104.5  -60.0     1.92  2495.03
 119.5  -60.0     2.49  2494.77
 124.5  -60.0     2.77  2494.75
 139.5  -60.0     3.66  2494.53
 144.5  -60.0     4.03  2494.54
 159.5  -60.0     5.39  2494.23
 164.5  -60.0     5.98  2494.25
 179.5  -60.0     8.02  2494.01
 184.5  -60.0     8.79  2494.05
 199.5  -60.0    11.67  2493.49
 202.0  -60.0    12.21  2493.68
 209.5  -60.0    14.15  2493.38
 212.0  -60.0    14.84  2493.43
 219.5  -60.0    17.09  2493.00
 222.0  -60.0    17.81  2493.26
  14.5  -50.0     0.12  2495.35
  17.0  -50.0     0.20  2495.35
  24.5  -50.0     0.22  2495.28
  27.0  -50.0     0.30  2495.33
  34.5  -50.0     0.32  2495.20
  37.0  -50.0     0.42  2495.23
  44.5  -50.0     0.45  2495.17
  47.0  -50.0     0.54  2495.19
  59.5  -50.0     0.68  2495.08
  64.5  -50.0     0.80  2495.05
  79.5  -50.0     1.04  2494.86
  84.5  -50.0     1.21  2494.87
  99.5  -50.0     1.54  2494.49
 104.5  -50.0     1.77  2494.55
 119.5  -50.0     2.28  2494.16
 124.5  -50.0     2.58  2494.06
 139.5  -50.0     3.40  2493.63
 144.5  -50.0     3.78  2493.53
 159.5  -50.0     5.05  2492.91
 164.5  -50.0     5.66  2492.76
 179.5  -50.0     7.61  2492.04
 184.5  -50.0     8.42  2491.85
 199.5  -50.0    11.21  2490.66
 202.0  -50.0    11.76  2490.68
 209.5  -50.0    13.54  2490.08
 212.0  -50.0    14.17  2490.02
 219.5  -50.0    15.87  2489.58
