 (   j       E[eV]      E^2*sig          sig          SIG        
   142       40.23  1.30925E+02  8.09068E-02  8.74146E-01
   143       40.67  1.23578E+02  7.47302E-02  8.75260E-01
   144       41.11  1.17093E+02  6.92913E-02  8.76305E-01
   145       41.56  1.11298E+02  6.44508E-02  8.77287E-01
   146       42.01  1.06265E+02  6.02174E-02  8.78215E-01
   147       42.47  1.02028E+02  5.65776E-02  8.79096E-01
   148       42.93  9.81918E+01  5.32836E-02  8.79935E-01
   149       43.40  9.46241E+01  5.02473E-02  8.80735E-01
   150       43.87  9.16407E+01  4.76203E-02  8.81501E-01
   151       44.35  8.92662E+01  4.53925E-02  8.82239E-01
   152       44.83  8.73151E+01  4.34489E-02  8.82954E-01
   153       45.32  8.55817E+01  4.16738E-02  8.83646E-01
   154       45.81  8.39640E+01  4.00100E-02  8.84318E-01
   155       46.31  8.24903E+01  3.84654E-02  8.84972E-01
   156       46.81  8.13086E+01  3.71020E-02  8.85609E-01
   157       47.32  8.05196E+01  3.59546E-02  8.86233E-01
   158       47.84  8.02645E+01  3.50727E-02  8.86848E-01
   159       48.36  7.91378E+01  3.38394E-02  8.87448E-01
   160       48.89  7.91519E+01  3.31202E-02  8.88042E-01
   161       49.42  7.94582E+01  3.25359E-02  8.88632E-01
   162       49.96  7.98587E+01  3.19993E-02  8.89218E-01
   163       50.50  8.03808E+01  3.15183E-02  8.89802E-01
   164       51.05  8.09345E+01  3.10554E-02  8.90383E-01
   165       51.61  8.15186E+01  3.06092E-02  8.90962E-01
   166       52.17  8.21605E+01  3.01892E-02  8.91540E-01
   167       52.74  8.28838E+01  2.98024E-02  8.92117E-01
   168       53.31  8.37011E+01  2.94514E-02  8.92692E-01
   169       53.89  8.45990E+01  2.91295E-02  8.93268E-01
   170       54.48  8.55420E+01  2.88230E-02  8.93844E-01
   171       55.07  8.64794E+01  2.85145E-02  8.94420E-01
   172       55.67  8.73699E+01  2.81908E-02  8.94995E-01
   173       56.28  8.82599E+01  2.78677E-02  8.95571E-01
   174       56.89  8.92194E+01  2.75671E-02  8.96146E-01
   175       57.51  9.02506E+01  2.72882E-02  8.96721E-01
   176       58.14  9.13235E+01  2.70209E-02  8.97297E-01
   177       58.77  9.23701E+01  2.67449E-02  8.97874E-01
   178       59.41  9.33114E+01  2.64385E-02  8.98450E-01
   179       60.06  9.41940E+01  2.61167E-02  8.99025E-01
   180       60.71  9.51779E+01  2.58240E-02  8.99600E-01
   181       61.37  9.63044E+01  2.55698E-02  9.00176E-01
   182       62.04  9.74156E+01  2.53106E-02  9.00752E-01
   183       62.71  9.84041E+01  2.50196E-02  9.01327E-01
   184       63.40  9.93683E+01  2.47233E-02  9.01902E-01
   185       64.09  1.00482E+02  2.44646E-02  9.02477E-01
   186       64.79  1.01700E+02  2.42307E-02  9.03053E-01
   187       65.49  1.02878E+02  2.39861E-02  9.03629E-01
   188       66.20  1.03942E+02  2.37149E-02  9.04205E-01
   189       66.92  1.04974E+02  2.34373E-02  9.04780E-01
   190       67.65  1.06057E+02  2.31716E-02  9.05355E-01
   191       68.39  1.07169E+02  2.29128E-02  9.05929E-01
   192       69.14  1.08236E+02  2.26452E-02  9.06504E-01
   193       69.89  1.09229E+02  2.23632E-02  9.07077E-01
   194       70.65  1.10161E+02  2.20706E-02  9.07649E-01
   195       71.42  1.11047E+02  2.17715E-02  9.08219E-01
   196       72.20  1.11893E+02  2.14672E-02  9.08787E-01
   197       72.98  1.12680E+02  2.11550E-02  9.09354E-01
   198       73.78  1.13405E+02  2.08350E-02  9.09917E-01
   199       74.58  1.14097E+02  2.05128E-02  9.10478E-01
   200       75.39  1.14812E+02  2.01990E-02  9.11037E-01
   201       76.21  1.15558E+02  1.98947E-02  9.11593E-01
   202       77.04  1.16306E+02  1.95945E-02  9.12147E-01
   203       77.88  1.17012E+02  1.92910E-02  9.12698E-01
   204       78.73  1.17654E+02  1.89811E-02  9.13246E-01
   205       79.59  1.18227E+02  1.86649E-02  9.13791E-01
   206       80.45  1.18747E+02  1.83453E-02  9.14332E-01
   207       81.33  1.19215E+02  1.80229E-02  9.14870E-01
   208       82.22  1.19677E+02  1.77050E-02  9.15403E-01
   209       83.11  1.20160E+02  1.73956E-02  9.15934E-01
   210       84.02  1.20669E+02  1.70949E-02  9.16460E-01
   211       84.93  1.21172E+02  1.67983E-02  9.16984E-01
   212       85.86  1.21636E+02  1.65014E-02  9.17503E-01
   213       86.79  1.22044E+02  1.62019E-02  9.18019E-01
   214       87.74  1.22388E+02  1.58995E-02  9.18531E-01
   215       88.69  1.22674E+02  1.55952E-02  9.19038E-01
   216       89.66  1.22918E+02  1.52913E-02  9.19541E-01
   217       90.63  1.23127E+02  1.49891E-02  9.20039E-01
   218       91.62  1.23345E+02  1.46939E-02  9.20533E-01
   219       92.62  1.23590E+02  1.44076E-02  9.21022E-01
   220       93.63  1.23852E+02  1.41288E-02  9.21507E-01
   221       94.65  1.24101E+02  1.38538E-02  9.21988E-01
   222       95.68  1.24311E+02  1.35798E-02  9.22465E-01
   223       96.72  1.24463E+02  1.33051E-02  9.22936E-01
   224       97.77  1.24565E+02  1.30307E-02  9.23404E-01
   225       98.84  1.24640E+02  1.27592E-02  9.23866E-01
   226       99.91  1.24708E+02  1.24926E-02  9.24324E-01
   227      101.00  1.24784E+02  1.22324E-02  9.24777E-01
   228      102.10  1.24903E+02  1.19816E-02  9.25226E-01
   229      103.21  1.25078E+02  1.17413E-02  9.25670E-01
   230      104.34  1.25331E+02  1.15129E-02  9.26111E-01
   231      105.47  1.25627E+02  1.12928E-02  9.26548E-01
   232      106.62  1.25910E+02  1.10758E-02  9.26981E-01
   233      107.78  1.26114E+02  1.08560E-02  9.27410E-01
   234      108.96  1.26185E+02  1.06294E-02  9.27835E-01
   235      110.14  1.26154E+02  1.03991E-02  9.28255E-01
   236      111.34  1.26066E+02  1.01691E-02  9.28670E-01
   237      112.55  1.25980E+02  9.94444E-03  9.29080E-01
   238      113.78  1.25953E+02  9.72923E-03  9.29486E-01
   239      115.02  1.25979E+02  9.52272E-03  9.29888E-01
   240      116.27  1.26026E+02  9.32220E-03  9.30286E-01
   241      117.54  1.26052E+02  9.12431E-03  9.30679E-01
   242      118.82  1.26011E+02  8.92591E-03  9.31068E-01
   243      120.11  1.25892E+02  8.72635E-03  9.31452E-01
   244      121.42  1.25717E+02  8.52752E-03  9.31832E-01
   245      122.74  1.25541E+02  8.33309E-03  9.32207E-01
   246      124.08  1.25357E+02  8.14261E-03  9.32578E-01
   247      125.43  1.25120E+02  7.95303E-03  9.32944E-01
   248      126.79  1.24828E+02  7.76446E-03  9.33305E-01
   249      128.18  1.24512E+02  7.57887E-03  9.33661E-01
   250      129.57  1.24210E+02  7.39849E-03  9.34012E-01
   251      130.98  1.23921E+02  7.22308E-03  9.34359E-01
   252      132.41  1.23650E+02  7.05286E-03  9.34702E-01
   253      133.85  1.23311E+02  6.88281E-03  9.35040E-01
   254      135.31  1.23051E+02  6.72112E-03  9.35373E-01
   255      136.78  1.22126E+02  6.52765E-03  9.35701E-01
   256      138.27  1.27930E+02  6.69134E-03  9.36040E-01
   257      139.78  1.28252E+02  6.56446E-03  9.36377E-01
   258      141.30  1.27563E+02  6.38929E-03  9.36708E-01
   259      142.84  1.27156E+02  6.23242E-03  9.37034E-01
   260      144.39  1.26662E+02  6.07519E-03  9.37356E-01
   261      145.96  1.26162E+02  5.92155E-03  9.37673E-01
   262      147.55  1.25697E+02  5.77331E-03  9.37985E-01
   263      149.16  1.25278E+02  5.63074E-03  9.38293E-01
   264      150.78  1.24676E+02  5.48364E-03  9.38597E-01
   265      152.43  1.24226E+02  5.34675E-03  9.38896E-01
   266      154.09  1.23778E+02  5.21332E-03  9.39190E-01
   267      155.76  1.23335E+02  5.08336E-03  9.39481E-01
   268      157.46  1.22898E+02  4.95677E-03  9.39767E-01
   269      159.18  1.22463E+02  4.83339E-03  9.40049E-01
   270      160.91  1.22032E+02  4.71320E-03  9.40327E-01
   271      162.66  1.21605E+02  4.59607E-03  9.40601E-01
   272      164.43  1.21182E+02  4.48194E-03  9.40872E-01
   273      166.22  1.20764E+02  4.37077E-03  9.41138E-01
   274      168.03  1.20348E+02  4.26238E-03  9.41401E-01
   275      169.86  1.19937E+02  4.15679E-03  9.41660E-01
   276      171.71  1.19528E+02  4.05386E-03  9.41915E-01
   277      173.58  1.19124E+02  3.95356E-03  9.42167E-01
   278      175.47  1.18723E+02  3.85583E-03  9.42415E-01
   279      177.38  1.18325E+02  3.76055E-03  9.42659E-01
   280      179.31  1.17931E+02  3.66774E-03  9.42901E-01
   281      181.27  1.17539E+02  3.57722E-03  9.43138E-01
   282      183.24  1.17152E+02  3.48902E-03  9.43373E-01
   283      185.24  1.16768E+02  3.40306E-03  9.43604E-01
   284      187.25  1.16387E+02  3.31928E-03  9.43832E-01
   285      189.29  1.16008E+02  3.23760E-03  9.44057E-01
   286      191.35  1.15634E+02  3.15800E-03  9.44278E-01
   287      193.44  1.15261E+02  3.08036E-03  9.44497E-01
   288      195.54  1.14892E+02  3.00470E-03  9.44712E-01
   289      197.67  1.14527E+02  2.93097E-03  9.44925E-01
   290      199.83  1.14162E+02  2.85905E-03  9.45134E-01
   291      202.00  1.13802E+02  2.78895E-03  9.45341E-01
   292      204.20  1.13446E+02  2.72065E-03  9.45545E-01
   293      206.42  1.13091E+02  2.65402E-03  9.45746E-01
   294      208.67  1.12739E+02  2.58907E-03  9.45944E-01
   295      210.94  1.12391E+02  2.52576E-03  9.46139E-01
   296      213.24  1.12044E+02  2.46402E-03  9.46332E-01
   297      215.56  1.11701E+02  2.40383E-03  9.46522E-01
   298      217.91  1.11360E+02  2.34514E-03  9.46710E-01
   299      220.28  1.11021E+02  2.28790E-03  9.46894E-01
   300      222.68  1.10685E+02  2.23210E-03  9.47077E-01
   301      225.11  1.10351E+02  2.17769E-03  9.47256E-01
   302      227.56  1.10019E+02  2.12461E-03  9.47434E-01
   303      230.04  1.09694E+02  2.07294E-03  9.47609E-01
   304      232.54  1.09356E+02  2.02227E-03  9.47781E-01
   305      235.07  1.09079E+02  1.97393E-03  9.47951E-01
   306      237.63  1.08576E+02  1.92272E-03  9.48119E-01
   307      240.22  1.08952E+02  1.88803E-03  9.48285E-01
