TpcE13A12004	xyz =   14.075   11.245   -0.176 z =   -0.1829 +/- 0.0003 (cm) beta =   -0.4637 +/- 0.0037 (mrad) alpha =    0.0078 +/- 0.0027 (mrad) chi2/ndf  1655.07/139
TpcWAO22004	xyz =    7.522   -6.610  231.296 z =  231.2948 +/- 0.0034 (cm) beta =   -0.3874 +/- 0.0538 (mrad) alpha =    0.2125 +/- 0.0513 (mrad) chi2/ndf    29.98/ 30
TpcWAO22004	xyz =   28.402  -31.372  231.299 z =  231.2968 +/- 0.0062 (cm) beta =   -0.3318 +/- 0.0693 (mrad) alpha =    0.2423 +/- 0.0656 (mrad) chi2/ndf     8.37/ 20
TpcEAO132004	xyz =   -1.925    3.009 -231.659 z = -231.6600 +/- 0.0005 (cm) beta =   -0.4809 +/- 0.0095 (mrad) alpha =    0.0426 +/- 0.0076 (mrad) chi2/ndf   961.37/ 30
TpcEAO132004	xyz =   -2.105    3.320 -231.660 z = -231.6602 +/- 0.0007 (cm) beta =   -0.4812 +/- 0.0095 (mrad) alpha =    0.0425 +/- 0.0076 (mrad) chi2/ndf   517.28/ 27
TpcWAO22004	xyz =    8.305   -7.253  231.297 z =  231.2952 +/- 0.0046 (cm) beta =   -0.3869 +/- 0.0539 (mrad) alpha =    0.2130 +/- 0.0514 (mrad) chi2/ndf    17.24/ 27
TpcW11B32004	xyz =   -1.269  -45.647    0.037 z =    0.0363 +/- 0.0003 (cm) beta =    0.0514 +/- 0.0040 (mrad) alpha =    0.0181 +/- 0.0028 (mrad) chi2/ndf  1083.42/ 91
TpcE13A12004	xyz =   14.075   11.245   -0.035 z =   -0.0350 +/- 0.0003 (cm) beta =   -0.0449 +/- 0.0037 (mrad) alpha =   -0.0079 +/- 0.0027 (mrad) chi2/ndf  1615.48/138
TpcWAO22004	xyz =   28.498  -31.368  231.435 z =  231.4445 +/- 0.0062 (cm) beta =    0.0847 +/- 0.0693 (mrad) alpha =    0.2249 +/- 0.0656 (mrad) chi2/ndf     8.37/ 20
TpcWAO22004	xyz =    8.402   -7.249  231.441 z =  231.4429 +/- 0.0046 (cm) beta =    0.0296 +/- 0.0539 (mrad) alpha =    0.1956 +/- 0.0514 (mrad) chi2/ndf    17.24/ 27
TpcEAO132004	xyz =   -2.201    3.316 -231.511 z = -231.5130 +/- 0.0007 (cm) beta =   -0.0735 +/- 0.0097 (mrad) alpha =    0.0165 +/- 0.0078 (mrad) chi2/ndf   487.38/ 26
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z = -362.5545 +/- 0.0647 (cm) beta =   -0.0678 +/- 0.1221 (mrad) alpha =    0.1228 +/- 0.5036 (mrad) chi2/ndf     0.07/  5
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z =  362.4966 +/- 0.0026 (cm) beta =   -0.0547 +/- 0.0063 (mrad) alpha =   -0.1809 +/- 0.0187 (mrad) chi2/ndf    45.26/  6
MagnetWF12004	xyz =  -48.246  -76.166  362.511 z =  362.4972 +/- 0.0026 (cm) beta =   -0.0533 +/- 0.0062 (mrad) alpha =   -0.1738 +/- 0.0186 (mrad) chi2/ndf    44.12/  6
MagnetEF12004	xyz =    3.756 -107.568 -362.568 z = -362.5550 +/- 0.0647 (cm) beta =   -0.0676 +/- 0.1221 (mrad) alpha =    0.1188 +/- 0.5036 (mrad) chi2/ndf     0.07/  5
MagnetWF12003	xyz =  -48.224  -76.176  362.541 z =  362.5316 +/- 0.0030 (cm) beta =    0.0172 +/- 0.0068 (mrad) alpha =   -0.1227 +/- 0.0199 (mrad) chi2/ndf    27.01/  5
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z =  362.5027 +/- 0.0030 (cm) beta =   -0.0441 +/- 0.0068 (mrad) alpha =   -0.1517 +/- 0.0199 (mrad) chi2/ndf    27.01/  5
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z = -362.5545 +/- 0.0647 (cm) beta =   -0.0678 +/- 0.1221 (mrad) alpha =    0.1228 +/- 0.5036 (mrad) chi2/ndf     0.07/  5
MagnetWF12004	xyz =  -48.246  -76.166  362.511 z =  362.4972 +/- 0.0026 (cm) beta =   -0.0533 +/- 0.0062 (mrad) alpha =   -0.1738 +/- 0.0186 (mrad) chi2/ndf    44.12/  6
MagnetEF12004	xyz =    3.756 -107.568 -362.568 z = -362.5550 +/- 0.0647 (cm) beta =   -0.0676 +/- 0.1221 (mrad) alpha =    0.1188 +/- 0.5036 (mrad) chi2/ndf     0.07/  5
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z =  362.5286 +/- 0.0030 (cm) beta =    0.0119 +/- 0.0068 (mrad) alpha =   -0.1373 +/- 0.0199 (mrad) chi2/ndf    27.01/  5
MagnetEF12003	xyz =    3.735 -107.562 -362.543 z = -362.5286 +/- 0.0647 (cm) beta =   -0.0118 +/- 0.1221 (mrad) alpha =    0.1372 +/- 0.5036 (mrad) chi2/ndf     0.07/  5
MagnetWF12004	xyz =  -48.224  -76.176  362.541 z =  362.5261 +/- 0.0026 (cm) beta =    0.0072 +/- 0.0062 (mrad) alpha =   -0.1463 +/- 0.0186 (mrad) chi2/ndf    44.12/  6
MagnetEF12004	xyz =    3.734 -107.558 -362.542 z = -362.5261 +/- 0.0647 (cm) beta =   -0.0072 +/- 0.1221 (mrad) alpha =    0.1463 +/- 0.5036 (mrad) chi2/ndf     0.07/  5
TpcWAO22003	xyz =    8.296   -7.262  231.301 z =  231.2990 +/- 0.0046 (cm) beta =   -0.2883 +/- 0.0543 (mrad) alpha =    0.1094 +/- 0.0517 (mrad) chi2/ndf    17.05/ 27
TpcWAO22003	xyz =    8.296   -7.262  231.301 z =  231.2990 +/- 0.0046 (cm) beta =   -0.2883 +/- 0.0543 (mrad) alpha =    0.1094 +/- 0.0517 (mrad) chi2/ndf    17.05/ 27
TpcEAO132003	xyz =   -2.156    3.265 -231.656 z = -231.6592 +/- 0.0008 (cm) beta =   -0.4006 +/- 0.0105 (mrad) alpha =   -0.0977 +/- 0.0094 (mrad) chi2/ndf   358.49/ 25
TpcWAO22004	xyz =    8.305   -7.253  231.300 z =  231.2982 +/- 0.0046 (cm) beta =   -0.3868 +/- 0.0539 (mrad) alpha =    0.2130 +/- 0.0514 (mrad) chi2/ndf    17.24/ 27
TpcEAO132004	xyz =   -2.105    3.320 -231.657 z = -231.6593 +/- 0.0008 (cm) beta =   -0.4971 +/- 0.0097 (mrad) alpha =    0.0039 +/- 0.0086 (mrad) chi2/ndf   422.80/ 25
TpcWAO22004	xyz =    8.305   -7.253  231.300 z =  231.2982 +/- 0.0046 (cm) beta =   -0.3868 +/- 0.0539 (mrad) alpha =    0.2130 +/- 0.0514 (mrad) chi2/ndf    17.24/ 27
TpcWAO22013	xyz =    7.713   -6.969 -232.215 z = -232.2216 +/- 0.0018 (cm) beta =   -0.4960 +/- 0.0215 (mrad) alpha =   -0.3789 +/- 0.0207 (mrad) chi2/ndf   116.66/ 30
TpcEAO132013	xyz =   -2.320    3.038 -230.730 z = -230.7332 +/- 0.0019 (cm) beta =    0.4165 +/- 0.0237 (mrad) alpha =    0.2007 +/- 0.0211 (mrad) chi2/ndf    74.12/ 26
TpcEAO132013	xyz =   -2.320    3.038 -230.730 z = -230.7332 +/- 0.0019 (cm) beta =    0.4165 +/- 0.0237 (mrad) alpha =    0.2007 +/- 0.0211 (mrad) chi2/ndf    74.12/ 26
TpcW0AO22013	xyz =    8.497   -7.613  232.215 z =  232.2269 +/- 0.0020 (cm) beta =    0.5442 +/- 0.0237 (mrad) alpha =    0.4473 +/- 0.0229 (mrad) chi2/ndf    49.50/ 25
TpcWAO22003	xyz =    8.283   -7.259  231.275 z =  231.2731 +/- 0.0046 (cm) beta =   -0.3442 +/- 0.0543 (mrad) alpha =    0.0950 +/- 0.0517 (mrad) chi2/ndf    17.05/ 27
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z = -231.6851 +/- 0.0008 (cm) beta =   -0.4565 +/- 0.0105 (mrad) alpha =   -0.1122 +/- 0.0094 (mrad) chi2/ndf   358.49/ 25
TpcWAO22004	xyz =    8.291   -7.247  231.272 z =  231.2693 +/- 0.0046 (cm) beta =   -0.4473 +/- 0.0539 (mrad) alpha =    0.1855 +/- 0.0514 (mrad) chi2/ndf    17.24/ 27
TpcEAO132004	xyz =   -2.091    3.314 -231.686 z = -231.6882 +/- 0.0008 (cm) beta =   -0.5576 +/- 0.0097 (mrad) alpha =   -0.0236 +/- 0.0086 (mrad) chi2/ndf   422.80/ 25
TpcW0AO22013	xyz =    8.497   -7.613  232.215 z =  232.2269 +/- 0.0020 (cm) beta =    0.5442 +/- 0.0237 (mrad) alpha =    0.4473 +/- 0.0229 (mrad) chi2/ndf    49.50/ 25
TpcWAO022013	xyz =   10.476  -36.888  232.265 z =  232.2996 +/- 0.0034 (cm) beta =    0.5229 +/- 0.0533 (mrad) alpha =    0.6903 +/- 0.0369 (mrad) chi2/ndf    11.90/  9
TpcEAO132013	xyz =   10.678  -28.740 -230.794 z = -230.7905 +/- 0.0028 (cm) beta =    0.4238 +/- 0.0409 (mrad) alpha =   -0.0470 +/- 0.0385 (mrad) chi2/ndf     8.44/ 12
TpcWAO022013	xyz =   10.476  -36.888  232.265 z =  232.2925 +/- 0.0177 (cm) beta =    0.5276 +/- 0.1888 (mrad) alpha =    0.6619 +/- 0.1573 (mrad) chi2/ndf     0.87/ 10
TpcEAO132013	xyz =   10.678  -28.740 -230.794 z = -230.7921 +/- 0.0139 (cm) beta =    0.4200 +/- 0.1740 (mrad) alpha =   -0.0606 +/- 0.1680 (mrad) chi2/ndf     0.48/ 12
TpcEAO132013	xyz =   -2.320    3.038 -230.730 z = -230.7332 +/- 0.0019 (cm) beta =    0.4165 +/- 0.0237 (mrad) alpha =    0.2007 +/- 0.0211 (mrad) chi2/ndf    74.12/ 26
TpcWAO022013	xyz =    8.497   -7.613  232.215 z =  232.2269 +/- 0.0020 (cm) beta =    0.5442 +/- 0.0237 (mrad) alpha =    0.4473 +/- 0.0229 (mrad) chi2/ndf    49.50/ 25
TpcWAO022013	xyz =    8.497   -7.613  232.215 z =  232.2269 +/- 0.0020 (cm) beta =    0.5442 +/- 0.0237 (mrad) alpha =    0.4473 +/- 0.0229 (mrad) chi2/ndf    49.50/ 25
TpcEAO132013	xyz =   -2.320    3.038 -230.730 z = -230.7332 +/- 0.0019 (cm) beta =    0.4165 +/- 0.0237 (mrad) alpha =    0.2007 +/- 0.0211 (mrad) chi2/ndf    74.12/ 26
TpcEAO132013	xyz =   -2.320    3.038 -230.730 z = -230.7332 +/- 0.0019 (cm) beta =    0.4165 +/- 0.0237 (mrad) alpha =    0.2007 +/- 0.0211 (mrad) chi2/ndf    74.12/ 26
TpcWAO022013	xyz =    8.378   -8.148  232.957 z =  232.9757 +/- 0.0020 (cm) beta =    1.0045 +/- 0.0237 (mrad) alpha =    0.7729 +/- 0.0229 (mrad) chi2/ndf    49.50/ 25
TpcWAO022013	xyz =    8.616   -7.078  231.473 z =  231.4782 +/- 0.0020 (cm) beta =    0.0842 +/- 0.0237 (mrad) alpha =    0.1213 +/- 0.0229 (mrad) chi2/ndf    49.50/ 25
TpcEAO132013	xyz =   -1.984    3.426 -231.481 z = -231.4818 +/- 0.0019 (cm) beta =   -0.0435 +/- 0.0237 (mrad) alpha =   -0.1253 +/- 0.0211 (mrad) chi2/ndf    74.12/ 26
TpcWAO022013	xyz =   10.584  -36.354  231.533 z =  231.5438 +/- 0.0177 (cm) beta =    0.0675 +/- 0.1888 (mrad) alpha =    0.3359 +/- 0.1573 (mrad) chi2/ndf     0.87/ 10
TpcEAO132013	xyz =   11.002  -28.357 -231.528 z = -231.5406 +/- 0.0139 (cm) beta =   -0.0398 +/- 0.1740 (mrad) alpha =   -0.3866 +/- 0.1680 (mrad) chi2/ndf     0.48/ 12
TpcWAO022013	xyz =    8.288   -7.288  231.248 z =  231.2509 +/- 0.0020 (cm) beta =   -0.3675 +/- 0.0237 (mrad) alpha =    0.2664 +/- 0.0229 (mrad) chi2/ndf    49.46/ 25
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z = -231.6851 +/- 0.0008 (cm) beta =   -0.4565 +/- 0.0105 (mrad) alpha =   -0.1122 +/- 0.0094 (mrad) chi2/ndf   358.49/ 25
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z = -231.6844 +/- 0.0009 (cm) beta =   -0.4318 +/- 0.0116 (mrad) alpha =   -0.1778 +/- 0.0127 (mrad) chi2/ndf    70.94/ 19
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z = -231.6844 +/- 0.0009 (cm) beta =   -0.4318 +/- 0.0116 (mrad) alpha =   -0.1778 +/- 0.0127 (mrad) chi2/ndf    70.94/ 19
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z = -231.6844 +/- 0.0009 (cm) beta =   -0.4318 +/- 0.0116 (mrad) alpha =   -0.1778 +/- 0.0127 (mrad) chi2/ndf    70.94/ 19
TpcE13A12013	xyz =    9.569    9.176  -45.029 z =   -0.2314 +/- 0.0009 (cm) beta =   -0.4849 +/- 0.0105 (mrad) alpha =   -0.0212 +/- 0.0085 (mrad) chi2/ndf   221.42/121
TpcEAO132013	xyz =   -2.106    3.280 -231.709 z = -231.7080 +/- 0.0018 (cm) beta =   -0.4769 +/- 0.0230 (mrad) alpha =    0.0428 +/- 0.0198 (mrad) chi2/ndf    84.45/ 27
TpcWAO022013	xyz =    8.288   -7.288  231.248 z =  231.2460 +/- 0.0018 (cm) beta =   -0.4152 +/- 0.0215 (mrad) alpha =    0.1984 +/- 0.0207 (mrad) chi2/ndf   105.54/ 27
TpcWAO022013	xyz =    8.288   -7.288  231.248 z =  231.2460 +/- 0.0018 (cm) beta =   -0.4152 +/- 0.0215 (mrad) alpha =    0.1984 +/- 0.0207 (mrad) chi2/ndf   105.54/ 27
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z = -231.6831 +/- 0.0008 (cm) beta =   -0.4397 +/- 0.0103 (mrad) alpha =   -0.0733 +/- 0.0083 (mrad) chi2/ndf   439.76/ 27
TpcWAO22003	xyz =    8.296   -7.262  231.301 z =  231.2990 +/- 0.0046 (cm) beta =   -0.2883 +/- 0.0543 (mrad) alpha =    0.1094 +/- 0.0517 (mrad) chi2/ndf    17.05/ 27
TpcEAO132003	xyz =   -2.156    3.265 -231.656 z = -231.6592 +/- 0.0008 (cm) beta =   -0.4006 +/- 0.0105 (mrad) alpha =   -0.0977 +/- 0.0094 (mrad) chi2/ndf   358.49/ 25
TpcWAO22003	xyz =    8.296   -7.262  231.301 z =  231.2990 +/- 0.0046 (cm) beta =   -0.2883 +/- 0.0543 (mrad) alpha =    0.1094 +/- 0.0517 (mrad) chi2/ndf    17.05/ 27
TpcEAO132003	xyz =   -2.156    3.265 -231.656 z = -231.6592 +/- 0.0008 (cm) beta =   -0.4006 +/- 0.0105 (mrad) alpha =   -0.0977 +/- 0.0094 (mrad) chi2/ndf   358.49/ 25
TpcWAO22004	xyz =    8.305   -7.253  231.300 z =  231.2982 +/- 0.0046 (cm) beta =   -0.3868 +/- 0.0539 (mrad) alpha =    0.2130 +/- 0.0514 (mrad) chi2/ndf    17.24/ 27
TpcWAO22003	xyz =    8.296   -7.262  231.301 z =  231.2990 +/- 0.0046 (cm) beta =   -0.29 +/- 0.05 (mrad) alpha =    0.11 +/- 0.05 (mrad) chi2/ndf    17.05/ 27
TpcEAO132003	xyz =   -2.156    3.265 -231.656 z = -231.6592 +/- 0.0008 (cm) beta =   -0.40 +/- 0.01 (mrad) alpha =   -0.10 +/- 0.01 (mrad) chi2/ndf   358.49/ 25
TpcWAO22004	xyz =    8.305   -7.253  231.300 z =  231.2982 +/- 0.0046 (cm) beta =   -0.39 +/- 0.05 (mrad) alpha =    0.21 +/- 0.05 (mrad) chi2/ndf    17.24/ 27
TpcEAO132004	xyz =   -2.105    3.320 -231.657 z = -231.6593 +/- 0.0008 (cm) beta =   -0.50 +/- 0.01 (mrad) alpha =    0.00 +/- 0.01 (mrad) chi2/ndf   422.80/ 25
TpcWAO022013	xyz =    8.288   -7.288  231.248 z =  231.2509 +/- 0.0020 (cm) beta =   -0.37 +/- 0.02 (mrad) alpha =    0.27 +/- 0.02 (mrad) chi2/ndf    49.46/ 25
TpcEAO132013	xyz =   -2.106    3.280 -231.709 z = -231.7091 +/- 0.0019 (cm) beta =   -0.50 +/- 0.02 (mrad) alpha =    0.02 +/- 0.02 (mrad) chi2/ndf    74.17/ 26
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z =  362.5225 +/- 0.0026 (cm) beta =    0.00 +/- 0.01 (mrad) alpha =   -0.17 +/- 0.02 (mrad) chi2/ndf    45.26/  6
MagnetEF12003	xyz =    3.735 -107.562 -362.543 z = -362.5286 +/- 0.0647 (cm) beta =   -0.01 +/- 0.12 (mrad) alpha =    0.14 +/- 0.50 (mrad) chi2/ndf     0.07/  5
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z =  362.5027 +/- 0.0030 (cm) beta =   -0.04 +/- 0.01 (mrad) alpha =   -0.15 +/- 0.02 (mrad) chi2/ndf    27.01/  5
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z = -362.5545 +/- 0.0647 (cm) beta =   -0.07 +/- 0.12 (mrad) alpha =    0.12 +/- 0.50 (mrad) chi2/ndf     0.07/  5
MagnetWF12004	xyz =  -48.246  -76.166  362.511 z =  362.4972 +/- 0.0026 (cm) beta =   -0.05 +/- 0.01 (mrad) alpha =   -0.17 +/- 0.02 (mrad) chi2/ndf    44.12/  6
MagnetWF12004	xyz =  -48.246  -76.166  362.511 z =  362.4972 +/- 0.0026 (cm) beta =   -0.05 +/- 0.01 (mrad) alpha =   -0.17 +/- 0.02 (mrad) chi2/ndf    44.12/  6
MagnetWF12013	xyz =  -48.246  -76.166  362.511 z =  362.5011 +/- 0.0041 (cm) beta =   -0.05 +/- 0.01 (mrad) alpha =   -0.16 +/- 0.03 (mrad) chi2/ndf    14.83/  6
MagnetEF12013	xyz =    3.756 -107.568 -362.568 z = -362.5550 +/- 0.0065 (cm) beta =   -0.07 +/- 0.01 (mrad) alpha =    0.12 +/- 0.05 (mrad) chi2/ndf     7.34/  5
MagnetEF12004	xyz =    3.756 -107.568 -362.568 z = -362.5550 +/- 0.0647 (cm) beta =   -0.07 +/- 0.12 (mrad) alpha =    0.12 +/- 0.50 (mrad) chi2/ndf     0.07/  5
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z =  362.5225 +/- 0.0026 (cm) beta =    0.00 +/- 0.01 (mrad) alpha =   -0.17 +/- 0.02 (mrad) chi2/ndf    45.26/  6
MagnetEF12003	xyz =    3.735 -107.562 -362.543 z = -362.5286 +/- 0.0647 (cm) beta =   -0.01 +/- 0.12 (mrad) alpha =    0.14 +/- 0.50 (mrad) chi2/ndf     0.07/  5
MagnetWF12004	xyz =  -48.224  -76.176  362.541 z =  362.5261 +/- 0.0026 (cm) beta =    0.01 +/- 0.01 (mrad) alpha =   -0.15 +/- 0.02 (mrad) chi2/ndf    44.12/  6
MagnetEF12004	xyz =    3.734 -107.558 -362.542 z = -362.5261 +/- 0.0647 (cm) beta =   -0.01 +/- 0.12 (mrad) alpha =    0.15 +/- 0.50 (mrad) chi2/ndf     0.07/  5
MagnetWF12013	xyz =  -48.246  -76.166  362.511 z =  362.5011 +/- 0.0041 (cm) beta =   -0.05 +/- 0.01 (mrad) alpha =   -0.16 +/- 0.03 (mrad) chi2/ndf    14.83/  6
MagnetEF12013	xyz =    3.756 -107.568 -362.568 z = -362.5550 +/- 0.0065 (cm) beta =   -0.07 +/- 0.01 (mrad) alpha =    0.12 +/- 0.05 (mrad) chi2/ndf     7.34/  5
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.5027 +/- 0.0030 (cm) beta = -0.04 +/- 0.01 (mrad) alpha = -0.15 +/- 0.02 (mrad) chi2/ndf    27.01/  5 res. =  -12.0 +/- =  130.2 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.5027 +/- 0.0030 (cm) beta = -0.04 +/- 0.01 (mrad) alpha = -0.15 +/- 0.02 (mrad) chi2/ndf    27.01/  5 res. =  -12.0 +/- =  130.2 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z = -362.5545 +/- 0.0647 (cm) beta = -0.07 +/- 0.12 (mrad) alpha =  0.12 +/- 0.50 (mrad) chi2/ndf     0.07/  5 res. =   -0.0 +/- =   96.2 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z =-362.5545 +/- 0.0647 (cm) beta = -0.07 +/- 0.12 (mrad) alpha =  0.12 +/- 0.50 (mrad) chi2/ndf     0.07/  5 res. =   -0.0 +/- =   96.2 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z =-362.5545 +/- 0.0647 (cm) beta = -0.07 +/- 0.12 (mrad) alpha =  0.12 +/- 0.50 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z =-362.5545 +/- 0.0647 (cm) beta = -0.07 +/- 0.12 (mrad) alpha =  0.12 +/- 0.50 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.4966 +/- 0.0026 (cm) beta = -0.05 +/- 0.01 (mrad) alpha = -0.18 +/- 0.02 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z =-362.5545 +/- 0.0647 (cm) beta = -0.07 +/- 0.12 (mrad) alpha =  0.12 +/- 0.50 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.246  -76.166  362.511 z = 362.4972 +/- 0.0026 (cm) beta = -0.05 +/- 0.01 (mrad) alpha = -0.17 +/- 0.02 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.756 -107.568 -362.568 z =-362.5550 +/- 0.0647 (cm) beta = -0.07 +/- 0.12 (mrad) alpha =  0.12 +/- 0.50 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.246  -76.166  362.511 z = 362.5011 +/- 0.0041 (cm) beta = -0.05 +/- 0.01 (mrad) alpha = -0.16 +/- 0.03 (mrad) chi2/ndf  14.83/ 6 res. =  -0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.756 -107.568 -362.568 z =-362.5550 +/- 0.0065 (cm) beta = -0.07 +/- 0.01 (mrad) alpha =  0.12 +/- 0.05 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12003	xyz =  -48.235  -76.188  362.537 z = 362.5316 +/- 0.0030 (cm) beta = -0.01 +/- 0.01 (mrad) alpha = -0.09 +/- 0.02 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetEF12003	xyz =    3.745 -107.546 -362.545 z =-362.5256 +/- 0.0647 (cm) beta = -0.04 +/- 0.12 (mrad) alpha =  0.18 +/- 0.50 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.237  -76.188  362.536 z = 362.5261 +/- 0.0026 (cm) beta = -0.03 +/- 0.01 (mrad) alpha = -0.11 +/- 0.02 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.746 -107.546 -362.545 z =-362.5261 +/- 0.0647 (cm) beta = -0.04 +/- 0.12 (mrad) alpha =  0.18 +/- 0.50 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.239  -76.188  362.534 z = 362.5281 +/- 0.0041 (cm) beta = -0.03 +/- 0.01 (mrad) alpha = -0.10 +/- 0.03 (mrad) chi2/ndf  14.83/ 6 res. =  -0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.748 -107.546 -362.547 z =-362.5281 +/- 0.0065 (cm) beta = -0.05 +/- 0.01 (mrad) alpha =  0.18 +/- 0.05 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.246  -76.166  362.511 z = 362.5011 +/- 0.0041 (cm) beta = -0.05 +/- 0.01 (mrad) alpha = -0.16 +/- 0.03 (mrad) chi2/ndf  14.83/ 6 res. =  -0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.756 -107.568 -362.568 z =-362.5550 +/- 0.0065 (cm) beta = -0.07 +/- 0.01 (mrad) alpha =  0.12 +/- 0.05 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
TpcWAO22003	xyz =    8.283   -7.259  231.275 z = 231.2731 +/- 0.0046 (cm) beta = -0.34 +/- 0.05 (mrad) alpha =  0.09 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -2.143    3.261 -231.682 z =-231.6851 +/- 0.0008 (cm) beta = -0.46 +/- 0.01 (mrad) alpha = -0.11 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.291   -7.247  231.272 z = 231.2693 +/- 0.0046 (cm) beta = -0.45 +/- 0.05 (mrad) alpha =  0.19 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -2.091    3.314 -231.686 z =-231.6882 +/- 0.0008 (cm) beta = -0.56 +/- 0.01 (mrad) alpha = -0.02 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.288   -7.288  231.248 z = 231.2509 +/- 0.0020 (cm) beta = -0.37 +/- 0.02 (mrad) alpha =  0.27 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -2.106    3.280 -231.709 z =-231.7091 +/- 0.0019 (cm) beta = -0.50 +/- 0.02 (mrad) alpha =  0.02 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.5027 +/- 0.0030 (cm) alpha = -0.15 +/- 0.02 (mrad) beta = -0.04 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z =-362.5545 +/- 0.0647 (cm) alpha =  0.12 +/- 0.50 (mrad) beta = -0.07 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.4966 +/- 0.0026 (cm) alpha = -0.18 +/- 0.02 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.4966 +/- 0.0026 (cm) alpha = -0.18 +/- 0.02 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.4966 +/- 0.0026 (cm) alpha = -0.18 +/- 0.02 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
