MICAP neutron cross-section file. TOL=2.0% ANG=2.0%   C.Zeitnitz                
Mon Mar  4 20:10:52 1996
       101
     1 35079   100     1 35079   100     1 35079   100     1 35079   100
 320.5284     221.0550     320.8108     170.7140     321.1258     133.7880      
 321.5982     98.88070     322.1264     75.12300     322.6642     59.60370      
 323.4708     44.92930     324.3871     34.81180     325.3636     27.99000      
 326.8284     21.67080     328.3845     17.59870     330.7329     13.92690      
 333.4168     11.49300     335.1451     10.62290     335.7109     11.18610      
 336.0383     12.65550     336.6642     16.87940     336.8000     17.11560      
 337.1561     15.62870     337.5998     12.10000     337.9317     10.41090      
 338.4297     9.432330     340.6321     8.442390     347.6611     7.030800      
 359.2055     5.880190     366.6795     5.495480     367.5093     5.737810      
 367.8298     6.273300     368.1045     7.411630     368.4149     9.852270      
 368.8911     14.40070     369.1000     15.17220     369.3478     14.36750      
 370.0342     8.169670     370.2692     6.886070     370.5972     6.005630      
 371.1115     5.564160     373.6019     5.189410     385.0767     4.726820      
 387.8984     4.888100     389.6185     5.451730     390.5540     6.317530      
 391.1777     7.519910     391.6638     9.276140     391.9939     11.34120      
 392.2828     14.34980     392.5304     18.74990     392.6913     23.31860      
 392.8397     29.57010     392.9880     38.84710     393.1364     52.58900      
 393.2962     74.41410     393.4420     102.4880     393.6364     153.8240      
 394.2412     360.1580     394.3731     387.2840     394.5000     398.1070      
 394.7197     378.6030     395.0277     289.3290     395.4229     156.1990      
 395.6009     111.8510     395.7789     79.90210     395.9474     59.24530      
 396.1113     45.75710     396.3297     34.37530     396.5481     27.45110      
 396.8800     21.23140     397.2721     17.02000     397.8324     13.57030      
 398.5046     11.21960     399.4641     9.338750     400.8075     7.937190      
 402.9385     6.835140     406.3473     6.033120     410.4495     5.587660      
 410.9268     5.781050     411.2052     6.397300     411.4438     7.663760      
 411.6825     9.946430     411.9609     13.91760     412.5379     22.96500      
 412.9559     26.44270     413.7917     27.62510     653.8768     23.47110      
 1037.452     19.91740     1646.040     17.25060     2781.137     14.64590      
 4681.534     12.82710     9356.135     10.85830     20846.70     9.336670      
 52478.55     8.176060     132107.1     7.286510     264018.6     6.556680      
 527646.2     5.574880     1000000.     4.464400     1600000.     3.692210      
 2000000.     3.491710     3000000.     3.483000     7000000.     3.890000      
0.1200000E+08 4.042200    0.2000000E+08 3.270910                                
0.1000000E-04 15.47480    0.1586620E-04 12.35680    0.2517350E-04 9.899500      
0.3994080E-04 7.971120    0.6337070E-04 6.467690    0.1005450E-03 5.307280      
0.1595270E-03 4.425060    0.2531080E-03 3.768900    0.4015850E-03 3.295390      
0.7015230E-03 2.912660    0.1402010E-02 2.639950    0.3987480E-02 2.459630      
0.3548588E-01 2.372360     16.18817     2.014400     23.40443     1.649820      
