3	47	2	29	27	2236	212503	5.95E-34	12.0272	933	85	161	291	507	1226		5.95E-34	-3.32E+01	12.0272
3	48	2	29	28	2260	231139	1.74E-31	11.266	890	77	152	295	545	974		1.74E-31	-3.08E+01	11.266
3	49	2	29	29	2600	213061	2.28E-30	10.8509	910	81	161	300	522	894		2.28E-30	-2.96E+01	10.8509
3	50	2	29	30	2343	213057	4.12E-30	10.7781	905	86	165	301	545	939		4.12E-30	-2.94E+01	10.7781
3	51	2	29	31	2276	231670	1.46E-29	10.6313	880	80	159	296	531	906		1.46E-29	-2.88E+01	10.6313
3	52	2	29	32	2224	215165	1.51E-30	10.86	940	86	162	298	516	873		1.51E-30	-2.98E+01	10.86
3	53	2	29	33	2254	215349	2.46E-34	12.4304	805	64	144	301	737	1369		2.46E-34	-3.36E+01	12.4304
3	54	2	29	34	2336	212147	3.03E-31	11.3071	828	68	151	305	581	1066		3.03E-31	-3.05E+01	11.3071
3	55	2	29	35	2204	215177	7.79E-33	11.9896	765	53	134	296	618	1263		7.79E-33	-3.21E+01	11.9896
3	56	2	29	36	2334	215182	1.14E-32	11.8892	783	56	133	298	615	1177		1.14E-32	-3.19E+01	11.8892
3	57	2	29	37	1753	341144	3.47E-29	10.6816	787	70	148	296	575	1074		3.47E-29	-2.85E+01	10.6816
3	58	2	29	38	1558	308651	1.82E-29	10.6143	873	82	160	302	540	943		1.82E-29	-2.87E+01	10.6143
3	59	2	29	39	1860	220999	6.75E-31	10.9979	930	85	164	303	535	913		6.75E-31	-3.02E+01	10.9979
3	60	2	29	40	1067	308664	3.46E-33	11.7148	964	92	168	296	511	1119		3.46E-33	-3.25E+01	11.7148
3	61	2	29	41	1963	220964	4.19E-29	10.4381	902	85	164	299	520	869		4.19E-29	-2.84E+01	10.4381
3	62	2	29	42	1688	341104	1.42E-31	11.446	813	63	142	297	569	1077		1.42E-31	-3.08E+01	11.446
3	63	2	29	43	1775	341141	9.50E-33	11.6048	945	93	172	300	515	1179		9.50E-33	-3.20E+01	11.6048
3	64	2	29	44	1967	267447	2.72E-31	11.03	990	93	171	298	489	900		2.72E-31	-3.06E+01	11.03
3	65	2	29	45	1824	224450	3.29E-34	12.1229	933	88	166	299	678	1137		3.29E-34	-3.35E+01	12.1229
3	66	2	29	46	1958	313451	4.76E-30	10.8218	867	78	156	301	548	953		4.76E-30	-2.93E+01	10.8218
