3040                                                                                                
3        99        3        29        79        319581        1480        939        87        165        299        521        895
3        100        3        29        80        307472        1447        785        60        141        302        588        1109
3        101        3        28        1        317219        1211        840        75        157        309        566        1012
3        102        3        28        2        318565        1311        753        61        141        300        612        1180
3        103        3        28        3        308677        1293        913        90        168        305        651        1079
3        104        3        28        4        313201        1224        828        71        153        301        559        1015
3        105        3        28        5        313012        1294        880        76        152        295        554        992
3        106        3        28        6        326664        1314        905        88        163        299        545        937
3        107        3        28        7        308678        1222        896        88        166        297        531        1203
3        108        3        28        8        313203        1290        791        65        143        295        580        1067
3        109        3        28        9        341182        2591        946        94        167        297        504        837
3        110        3        28        10        341059        2209        904        84        162        301        536        915
3        111        3        28        11        318578        1077        818        70        144        299        586        1076
3        112        3        28        12       318746         938        865        70        152        296        538        944
3        113        3        28        13        341060        2646        807        73        144        298        584        1067
3        114        3        28        14        341062        1549        896        86        163        301        539        923
3        115        3        28        15        341020        2538        808        70        151        297        585        1094
3        116        3        28        16        341002        2191        793        61        140        299        591        1055
3        117        3        28        17        3411191       2675         955        78        155        295        513        730
3        118        3        28        18        306167        1180        799        67        147        304        587        1069
3        119        3        28        19        313202        1220        935        97        171        298        506        831
3        120        3        28        20        308645        1321        896        82        162        299        534        913
3        121        4        28        21        313010        1095        943        91        165        293        499        820
3        122        4        28        22        318559        1212        766        69        133        293        601        1158
3        123        4        28        23        328467        1219        977        100        171        292        476        970
3        124        4        28        24        328487        1292        915        91        169        298        511        859
3        125        4        28        25       341189         290        948        83        161        300        516        869
3        126        4        28        26        308653        1195        885        81        162        296        528        925
3        127        4        28        27        341197        1350        875        79        152        293        622        1077
3        128        4        28        28        341183        1649        904        83        161        300        537        920
3        129        4        28        29        341019        1196        740        58        141        296        572        1069
3        130        4        28        30      308652          34        945        89        169        309        531        889
3        131        4        28        31        341050        2446        853        71        150        299        576        1063
3        132        4        28        32        326668        1037        925        83        162        302        531        904
3        133        4        28        33        308648        1074        802        63        143        300        588        1089
3        134        4        28        34       328468         300        912        82        162        304        539        916
3        135        4        28        35        308643        1141        832        76        156        303        557        937
3        136        4        28        36        313016        1054        870        79        155        305        557        966
3        137        4        28        37        341802        1561        879        83        161        304        549        1217
3        138        4        28        38        341143        1746        889        80        156        298        543        953
3        139        4        28        39        341789        1774        936        90        168        296        518        878
3        140        4        28        40        308641        1166        841        71        152        305        562        1015
3        141        4        28        41        329441        1395        826        70        147        295        539        955
3        142        4        28        42        316846        1458        927        88        167        294        510        871
3        143        4        28        43        316733        1418        888        87        154        297        531        928
3        144        4        28        44        329453        1471        828        74        147        295        548        988
3        145        4        28        45        309781        1417        813        71        149        298        586        1289
3        146        4        28        46        318572        1188        865        75        153        298        545        973
3        147        4        28        47       309092         616        868        67        147        297        556        998
3        148        4        28        48        341360        2278        848        78        156        298        547        975
3        149        4        28        49        313275        2277        947        88        164        296        506        844
3        150        4        28        50        328410        1170        885        80        155        298        541        929
3        151        4        28        51       309835         774        838        64        145        300        586        1071
3        152        4        28        52        307457        1397        905        88        168        299        689        1139
3        153        4        28        53        307461        1419        938        93        172        298        511        1173
3        154        4        28        54        307460        1410        834        70        151        300        559        981
3        155        4        28        55        318576        1070        865        80        158        303        669        1159
